exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,hid_d,last_d,tok_conv_k,bs,norm_type,use_pos_enc,num_heads,fc_layer_type
2024-08-10 10:18,54.79864,90.02131652832031,375.09003,46.16609191894531,354.41934,35.14043426513672,31,350.5334,44.78557968139648,89.364456,82.58978271484375,351.91202,33.897212982177734,18,349.60895,38.39473342895508,91.627785,80.18975830078125,389.75,51.94416809082031,23,46,0.0008,1651,1241,9,256,batch,True,48,mha
2024-08-10 03:59,48.190243,90.51634216308594,390.09393,41.52793884277344,367.06897,41.79566192626953,36,394.99707,42.633914947509766,251.35901,52.96044158935547,390.26672,50.2494010925293,3,360.84558,50.26297378540039,74.88093,85.0136489868164,392.48077,50.163455963134766,25,45,0.0002,712,1231,11,256,layer,True,48,mha
2024-08-10 10:44,32.693104,93.76814270019533,376.6227,46.96000671386719,361.55756,40.40074920654297,36,367.63547,44.67374420166016,82.220345,83.17241668701172,354.07898,38.010372161865234,17,353.88382,37.865516662597656,65.45955,86.5086669921875,366.6066,44.26375961303711,24,43,0.0006,1416,1566,10,256,layer,True,96,mha
2024-08-10 11:25,41.22766,92.30665588378906,374.37778,46.36557769775391,365.37332,45.46749496459961,46,391.08392,43.218692779541016,264.36346,44.2014045715332,392.5134,47.36186599731445,1,348.11017,44.24393844604492,68.031586,87.15242004394531,373.69073,43.55346298217773,26,46,0.0006,1514,1370,10,128,layer,True,12,mha
2024-08-10 09:06,51.94982,90.29505157470705,375.34454,44.54716873168945,338.5481,37.578224182128906,37,476.2309,41.199893951416016,254.78084,50.36520767211914,393.89508,46.22536849975586,1,338.5481,37.578224182128906,51.94982,90.29505157470705,375.34454,44.54716873168945,37,46,0.0006,1576,1498,10,128,layer,True,96,mha
2024-08-10 12:48,23.432756,95.4757080078125,370.39026,46.47208023071289,362.92102,37.137451171875,50,951.4484,-20.7734375,231.22849,57.65016174316406,380.79126,21.628982543945312,1,356.01114,40.2819709777832,75.378265,86.33536529541016,384.05856,45.98017120361328,17,46,0.0005,1406,1076,10,128,batch,True,48,mha
2024-08-10 10:48,22.812359,95.65139770507812,365.09784,48.09404373168945,360.05014,41.353816986083984,50,461.2857,40.81203842163086,254.62994,50.30500030517578,403.76114,47.25524520874024,1,353.18274,37.51416778564453,37.28683,92.59343719482422,365.88272,42.91508102416992,35,45,0.0007,1407,932,10,128,layer,True,48,mha
2024-08-10 12:48,24.578594,95.3580322265625,378.6456,50.93560409545898,373.10477,44.53189468383789,45,421.58417,34.198768615722656,269.23096,41.10854721069336,338.00244,38.454833984375,1,338.00244,38.454833984375,269.23096,41.10854721069336,421.58417,34.198768615722656,1,45,0.0006,1449,927,9,128,layer,True,96,mha
2024-08-10 04:19,29.607718,94.29132080078124,387.16345,45.66109848022461,348.98645,40.44734573364258,43,1274.111,-23.761802673339844,259.95383,51.22023391723633,406.62515,37.3318977355957,1,338.1008,45.41653823852539,70.42583,86.81147003173828,377.006,48.37751007080078,24,47,0.0002,885,1724,9,128,batch,True,96,mha
2024-08-10 06:23,44.185364,91.0075225830078,390.72272,46.93062210083008,377.79932,41.16463470458984,39,393.00522,42.33709335327149,281.35205,45.23518753051758,361.07803,42.5799674987793,1,361.07803,42.5799674987793,281.35205,45.23518753051758,393.00522,42.33709335327149,1,41,0.0003,953,1103,11,128,layer,True,12,mha
2024-08-10 10:11,91.22011,81.02876281738281,395.85403,47.3828010559082,376.31512,47.03987121582031,21,358.19315,35.08544158935547,310.17972,36.07097625732422,348.77014,39.75182342529297,1,348.77014,39.75182342529297,310.17972,36.07097625732422,358.19315,35.08544158935547,1,45,0.0004,1471,1407,10,256,layer,True,12,mha
2024-08-10 10:57,40.885952,92.36221313476562,363.71423,48.526668548583984,359.2194,42.00325012207031,47,1004.82074,-9.559009552001951,216.93419,60.755489349365234,367.62476,40.29275894165039,1,350.19952,37.65645980834961,103.32203,80.76500701904297,388.05447,40.29757308959961,20,47,0.0007,1632,1218,9,128,batch,True,48,mha
2024-08-10 11:00,44.77598,91.3053207397461,396.06125,45.54701614379883,385.94635,45.009674072265625,46,769.6983,2.204366683959961,220.38712,58.636356353759766,387.98544,28.34675025939941,1,375.84863,43.314971923828125,54.88547,89.47235870361328,385.05374,46.58657455444336,36,40,0.0008,1431,1593,9,128,batch,True,48,mha
2024-08-10 05:40,24.921812,95.19989013671876,367.55862,44.67939758300781,343.35715,36.81766891479492,50,440.99704,36.34858322143555,278.58487,50.16291046142578,392.0142,44.89180374145508,1,337.10077,44.525272369384766,90.57499,83.32552337646484,411.6684,41.78242111206055,15,44,0.0005,1109,584,9,128,layer,True,12,mha
2024-08-10 04:51,84.79694,84.83003997802734,405.64325,45.93112564086914,403.64566,41.21937561035156,21,364.58072,41.15162658691406,294.9343,41.356407165527344,352.0671,45.44257354736328,1,352.0671,45.44257354736328,294.9343,41.356407165527344,364.58072,41.15162658691406,1,40,0.0002,1344,878,10,128,layer,True,12,mha
2024-08-10 02:52,32.01476,93.81134796142578,378.33542,43.84536361694336,373.5183,44.62394332885742,40,364.33356,45.57060623168945,81.05359,84.25447845458984,366.08722,43.53219985961914,20,357.11017,26.836748123168945,119.94706,76.68592834472656,391.6085,29.304838180541992,18,39,0.0008,544,863,8,512,layer,True,96,mha
2024-08-10 03:48,23.409876,95.38795471191406,370.1502,50.27298355102539,367.82587,41.61433410644531,61,370.00192,46.18244934082031,42.28332,92.41323852539062,367.1389,37.652950286865234,42,368.5207,44.09676361083984,53.718987,90.4091796875,374.71985,49.432464599609375,32,40,0.0005,1209,1853,10,256,batch,True,12,mha
2024-08-10 12:10,50.101936,90.84815979003906,383.21274,45.060020446777344,357.59106,41.81744003295898,38,430.74515,48.24067687988281,272.02728,43.84360122680664,399.3821,50.23640060424805,1,357.60468,39.36349868774414,80.71846,85.33207702636719,378.18787,46.750221252441406,21,47,0.0005,1379,1204,9,128,layer,True,48,mha
2024-08-10 04:01,39.102142,92.51377868652344,426.4741,33.25613021850586,368.1598,25.72124481201172,54,382.23083,43.11588287353516,84.829834,83.06209564208984,376.82874,30.13506317138672,26,361.7247,25.849943161010746,56.23908,88.77942657470703,400.71277,35.7163200378418,37,42,0.0001,770,1946,8,256,batch,True,12,mha
2024-08-10 07:52,31.753416,93.83935546875,359.24194,48.00680160522461,382.32663,36.08534240722656,50,462.72986,40.97627639770508,255.45622,54.085411071777344,380.61804,43.13793182373047,1,374.29895,32.97105407714844,74.45499,83.21150970458984,369.78372,38.51637649536133,25,41,0.0007,1104,1448,10,128,layer,True,96,mha
2024-08-10 04:32,19.35755,96.25869750976562,373.28253,49.84246063232422,362.2975,47.00783157348633,64,804.56976,11.91698169708252,247.16982,50.89631271362305,368.85202,43.087646484375,1,347.89594,45.131595611572266,101.45669,83.20758819580078,389.06522,46.95946502685547,20,41,0.0004,915,1249,11,128,batch,True,96,mha
2024-08-10 06:48,23.130672,95.4963150024414,375.59415,46.70525360107422,369.77353,42.01078414916992,49,1033.5225,-8.0911226272583,240.70004,55.16396331787109,382.3352,43.15019607543945,1,349.0119,34.951622009277344,115.03971,79.4560546875,597.2567,18.607053756713867,12,46,0.0004,1091,1450,11,128,batch,True,48,mha
2024-08-10 11:44,47.76023,90.46088409423828,372.26767,41.57988739013672,364.20584,32.297977447509766,31,364.0168,48.31513595581055,110.51892,78.96511840820312,364.24457,39.95976638793945,12,357.7931,25.19327545166016,93.002335,83.60176849365234,371.5156,32.68598937988281,19,48,0.0007,1373,1160,10,256,batch,True,96,mha
2024-08-10 03:35,63.80735,87.72967529296875,402.99805,36.234283447265625,373.32333,38.58543395996094,21,390.59335,49.758602142333984,277.77072,50.17241287231445,398.72787,53.05375289916992,1,379.47372,46.94513702392578,68.29019,87.72853088378906,410.69867,46.03620147705078,20,47,0.0005,967,1081,12,128,layer,True,12,mha
2024-08-10 11:41,39.545025,91.76441192626952,371.8034,44.818267822265625,364.31598,38.61892318725586,45,725.04126,9.251009941101074,245.41446,55.89742660522461,406.50357,39.29875946044922,1,349.89346,44.17529678344727,116.794106,75.96661376953125,429.1755,39.59918975830078,12,42,0.0004,1341,1170,10,128,batch,True,96,mha
2024-08-10 02:37,52.639027,89.71388244628906,739.593,4.053943157196045,415.61432,22.24711036682129,26,791.40894,6.595771789550781,232.84576,55.57491683959961,426.01044,33.02840042114258,1,395.76337,24.28015518188477,134.98068,71.6958236694336,484.82755,24.72940444946289,8,26,0.0013,1083,1033,13,128,batch,True,96,mha
2024-08-10 02:40,28.470907,94.6330337524414,421.6216,45.45430374145508,415.95792,48.962196350097656,50,410.4735,44.36978149414063,259.01517,51.05807495117188,380.23596,48.59432220458984,1,380.23596,48.59432220458984,259.01517,51.05807495117188,410.4735,44.36978149414063,1,24,0.0013,1243,1392,11,128,layer,True,96,mha
2024-08-10 11:53,57.648373,89.21564483642578,395.77618,37.74449157714844,376.67197,38.36100006103516,21,381.4451,43.62714767456055,283.4992,47.830108642578125,398.03177,50.17313003540039,1,357.58975,45.85810089111328,67.48088,87.16970825195312,399.6871,40.28833770751953,20,41,0.0007,1010,1235,11,256,layer,True,48,mha
2024-08-10 09:57,35.73755,93.32886505126952,378.7073,48.43463516235352,357.40353,40.974456787109375,49,368.86908,39.36252212524414,73.10938,83.32953643798828,352.67438,28.46509552001953,29,350.8324,35.03725814819336,67.589554,86.80696105957031,389.89655,42.97965621948242,25,48,0.0004,1485,1266,9,256,batch,True,12,mha
2024-08-10 05:22,72.580475,86.21337890625,384.994,38.95271301269531,349.57776,34.9714469909668,21,386.76193,25.751628875732425,307.02777,38.58761596679688,363.81982,23.849411010742188,1,357.1534,37.886810302734375,95.737625,79.67647552490234,401.00494,40.01749420166016,18,47,0.0003,478,1338,9,256,layer,True,12,mha
2024-08-10 08:50,35.123447,93.07074737548828,368.98843,50.18631362915039,359.02927,35.75035095214844,37,825.6798,-5.258650302886963,249.9467,50.05317306518555,358.4329,24.00647735595703,1,356.55673,38.40019226074219,92.8534,84.81745910644531,359.00003,50.88429260253906,19,45,0.0004,1459,1494,10,128,batch,True,96,mha
2024-08-10 08:37,23.675251,95.4837875366211,379.46683,41.461761474609375,370.82974,38.27833938598633,55,390.87503,44.56425094604492,272.71667,46.60376739501953,376.75558,48.11812210083008,1,352.90192,38.91043472290039,86.56528,82.154052734375,380.19235,41.67647933959961,19,42,0.0005,1150,1529,11,128,layer,True,48,mha
2024-08-10 07:55,80.92671,84.6864013671875,432.44998,34.625587463378906,374.5796,28.125246047973636,21,398.16867,42.25896453857422,287.83527,48.93092346191406,367.9929,43.891719818115234,1,348.4707,38.73860168457031,147.14731,72.21888732910156,422.90344,43.66047668457031,12,43,0.0002,1904,1736,9,128,layer,True,12,mha
