exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,vs,d,hd,ld,td,timed,pd,el,nh,cd,tck,fck,nt,sm,up,sl,mlp,ep,bs,lr,dp,wd
2024-08-22 08:21,6296.167,92.92253875732422,71193.54,35.5473747253418,73907.336,23.014307022094727,37,84796.19,9.875554084777832,75666.65,33.030330657958984,76153.79,20.759784698486328,1,72305.47,30.25149154663086,13189.178,86.45093536376953,72271.15,34.13338088989258,19,0.15,96,64,288,12,32,16,4,4,128,11,9,layer,none,True,8,False,40,128,0.0009,0.16,0.0003
2024-08-22 11:10,11736.263,87.51815795898438,74723.26,32.57537078857422,78433.52,7.005196571350098,22,82364.47,4.618281364440918,70022.83,28.811180114746094,77635.21,10.434222221374512,1,75040.17,23.708385467529297,27950.115,68.81038665771484,152226.06,-70.20918273925781,2,0.15,96,64,224,12,36,52,3,4,256,7,5,batch,none,True,8,True,50,128,0.0009,0.16,0.0008
2024-08-22 09:34,11989.581,87.97584533691406,78481.555,33.787750244140625,79079.95,29.69927215576172,17,88145.89,-6.198430061340332,82242.164,17.97407341003418,80666.44,3.4349441528320312,1,77509.51,17.65279769897461,38487.336,63.50445556640625,86011.42,26.08272361755371,5,0.15,96,64,160,12,48,32,4,4,128,11,5,layer,none,True,8,False,40,512,0.0024,0.16,0.0027
2024-08-22 08:24,21626.906,73.23792266845703,74616.6,27.543914794921875,88206.64,-0.4747867584228515,22,73355.5,26.722585678100582,37726.137,65.52910614013672,90092.34,21.96334648132324,8,82715.69,-5.457675457000732,82046.41,11.092519760131836,89840.695,-14.868152618408203,1,0.15,96,64,416,12,36,44,5,4,192,9,5,layer,none,False,8,True,60,1024,0.0044,0.14,0.002
2024-08-22 10:43,15434.556,84.36921691894531,84530.0,10.552894592285156,79585.88,6.878775596618652,22,89219.07,-12.002790451049805,82032.46,13.393264770507812,81974.79,-2.517080307006836,1,71263.51,30.09263801574707,27110.822,69.35128021240234,126497.73,-12.550247192382812,3,0.25,96,64,416,12,48,56,4,4,256,7,9,layer,none,True,8,False,60,256,0.0036,0.14,0.0028
2024-08-22 10:34,7776.833,92.27433013916016,75412.336,31.4338321685791,73073.11,26.292251586914062,33,71939.32,35.95002365112305,12615.734,86.62213134765625,74509.41,22.77737808227539,19,70979.46,26.41542625427246,14403.888,87.38916015625,74491.11,28.187782287597656,21,0.25,96,64,416,12,40,60,4,4,256,7,9,batch,none,False,8,False,50,1024,0.0017,0.16,0.0014
2024-08-22 09:29,12832.663,86.67383575439453,78783.53,29.710960388183597,76743.56,8.507603645324707,21,77574.07,25.758058547973636,32932.863,64.14109802246094,88022.7,-13.446545600891112,9,73209.31,18.977415084838867,14911.812,86.46170043945312,76127.81,35.03474426269531,19,0.15,96,64,160,12,40,28,5,4,128,9,5,batch,none,True,8,False,50,512,0.0018,0.14,0.0029
2024-08-22 08:26,6116.893,93.4503936767578,74024.836,36.333229064941406,78945.29,6.227058410644531,45,72577.695,26.481372833251957,14788.7705,79.15233612060547,80197.02,-4.071033000946045,33,75173.25,12.581295013427734,17606.346,80.69805145263672,76361.586,31.909931182861328,23,0.25,96,64,288,12,36,52,5,4,128,9,11,layer,none,True,8,True,50,512,0.0041,0.16,0.0002
2024-08-22 09:45,10919.101,88.2858657836914,79744.72,30.52755546569824,74184.11,33.20597457885742,24,82361.96,19.68157958984375,29982.693,71.58534240722656,83985.56,26.472885131835938,10,72925.3,35.48423767089844,12239.613,87.61405944824219,80002.89,30.25774383544922,21,0.25,96,64,416,12,40,48,4,4,128,5,5,batch,none,False,8,True,40,1024,0.001,0.2,0.0076
2024-08-22 11:40,8018.387,92.0866928100586,74513.234,35.290462493896484,75820.77,25.391042709350582,37,84343.086,-1.4622092247009275,73955.016,24.44758415222168,79166.81,7.056021690368652,1,73227.77,21.327423095703125,14046.348,85.4588394165039,76358.05,29.923110961914062,20,0.15,96,64,160,12,32,40,4,4,192,9,9,batch,none,False,8,True,60,128,0.0014,0.1,0.0048
2024-08-22 10:08,18932.076,76.39507293701172,77586.62,22.328197479248047,78596.92,6.381595134735107,26,83726.46,2.0798027515411377,61105.61,28.74075698852539,76658.39,13.804763793945312,1,76200.16,11.85004711151123,26475.256,70.82144927978516,74806.875,22.697002410888672,6,0.1,96,64,288,12,52,28,6,4,192,7,11,layer,none,False,8,False,50,128,0.0064,0.12,0.0042
2024-08-22 10:10,12631.156,85.62432098388672,81416.59,25.51785087585449,78700.445,20.09807777404785,18,89417.09,-12.943363189697266,82029.87,12.640703201293944,82211.48,-3.4813761711120605,1,77260.414,16.434139251708984,24836.242,75.47205352783203,84981.82,27.004688262939453,3,0.15,96,64,224,12,56,52,4,4,256,7,5,layer,none,False,8,True,50,256,0.0012,0.2,0.0026
2024-08-22 08:36,15091.784,85.66471099853516,73829.41,19.677955627441406,73514.766,10.310721397399902,19,70231.586,19.653356552124023,36207.176,63.80506134033203,74968.28,12.637704849243164,9,72016.53,34.17171096801758,30614.326,75.01171875,68253.914,41.89010238647461,8,0.1,96,64,224,12,32,44,4,4,128,11,9,layer,none,False,8,True,50,1024,0.0029,0.14,0.0008
2024-08-22 08:38,16420.082,80.6651382446289,84073.87,30.83557510375977,78726.55,30.58181381225586,17,88436.836,-8.05398178100586,82095.805,16.49298095703125,81060.09,1.5017926692962646,1,71820.78,36.96162796020508,19626.543,79.35076141357422,78587.38,34.035091400146484,13,0.15,96,64,352,12,40,44,3,4,256,11,9,layer,none,False,8,True,50,256,0.004,0.16,0.0067
2024-08-22 11:24,13600.477,86.5230941772461,78734.65,31.564807891845703,81463.07,23.07148551940918,21,86940.93,-2.91593074798584,73877.07,24.622106552124023,79069.71,5.53438663482666,1,77978.13,22.82632064819336,35887.066,64.10194396972656,206338.81,-33.827423095703125,3,0.15,96,64,288,12,12,60,4,4,256,9,5,layer,none,True,8,False,50,128,0.001,0.14,0.001
2024-08-22 08:19,7176.3804,92.23542022705078,76936.39,35.95187759399414,74842.195,13.857346534729004,35,77817.54,34.94001770019531,20892.746,84.31918334960938,76808.63,9.335411071777344,23,73220.86,26.014631271362305,11136.197,89.84249877929688,78338.46,42.44948196411133,30,0.15,96,64,416,8,32,56,5,4,64,9,11,batch,none,True,8,True,50,512,0.0036,0.18,0.002
2024-08-22 11:00,7689.416,92.26097869873048,75876.61,36.313255310058594,74021.14,33.658592224121094,33,81596.91,14.545327186584473,73614.93,31.66112899780273,77630.69,21.53357315063477,1,73421.91,37.851558685302734,28867.227,70.27896881103516,73522.164,35.7656135559082,9,0.15,96,64,352,12,28,56,4,4,256,9,11,layer,none,True,8,False,40,128,0.0013,0.16,0.0004
2024-08-22 08:44,9796.952,90.06201934814453,85147.305,30.77345466613769,71262.086,32.45532989501953,27,75205.055,36.21659851074219,15976.882,80.58181762695312,73161.65,18.05055809020996,18,68694.72,31.144363403320312,16933.207,83.54723358154297,77559.96,25.576335906982425,13,0.25,96,64,160,12,44,36,3,4,192,11,5,layer,none,True,8,True,60,256,0.0015,0.16,0.0024
2024-08-22 09:40,6620.337,93.14644622802734,76197.805,28.04930877685547,76426.75,15.294319152832031,35,89638.44,-13.963460922241213,82034.84,11.821794509887695,82475.27,-4.52803373336792,1,74599.16,11.80458641052246,16764.31,82.45431518554688,76210.78,26.46452140808105,15,0.1,96,64,352,12,64,28,5,4,192,7,5,batch,none,True,8,True,50,256,0.0011,0.2,0.0015
2024-08-22 10:09,11591.3955,89.7306137084961,76555.79,28.76724624633789,76179.375,15.887146949768066,27,73098.81,36.72611618041992,14693.809,81.9668960571289,74724.695,17.410099029541016,18,77685.88,34.727294921875,25395.943,80.58533477783203,79285.63,42.05204772949219,19,0.15,96,64,160,12,40,40,5,4,192,7,11,batch,none,False,8,True,40,512,0.0045,0.12,0.001
2024-08-22 10:19,5479.111,94.0541763305664,73450.2,29.032182693481445,74070.61,19.13850975036621,41,72822.04,25.81329345703125,11423.499,88.9382553100586,76478.71,11.61642074584961,24,72976.14,17.47593879699707,9566.929,89.94043731689453,75864.99,24.475061416625977,27,0.1,96,64,160,12,44,40,4,4,256,9,9,batch,none,True,8,False,50,1024,0.0024,0.18,0.0009
2024-08-22 11:29,12010.417,87.77652740478516,79359.86,28.755634307861328,72052.19,23.31483459472656,26,81960.24,0.4140734672546386,67309.56,22.733461380004883,78053.19,3.612136840820313,1,69984.69,32.32663345336914,12931.909,86.44627380371094,80935.78,24.543601989746094,20,0.25,96,64,288,12,44,36,3,4,192,7,5,batch,none,False,8,True,50,128,0.0019,0.14,0.009
2024-08-22 09:41,10041.826,89.2619857788086,77484.875,31.90426254272461,74497.664,24.67100524902344,23,88939.984,-10.640155792236328,82045.2,14.479583740234377,81643.66,-1.1235475540161133,1,73676.51,26.80574607849121,12354.171,88.88866424560547,75098.29,37.04952621459961,20,0.1,96,64,352,12,64,52,3,4,128,7,5,batch,none,True,8,True,40,256,0.001,0.14,0.0006
2024-08-22 11:03,6676.2603,92.95350646972656,70830.16,41.04283905029297,78201.17,17.089820861816406,36,70221.36,37.24246597290039,11924.474,87.19666290283203,78561.58,8.202898025512695,21,80924.375,-6.258809566497803,24648.172,70.69348907470703,78940.516,16.453487396240234,8,0.2,96,64,480,12,36,48,4,4,256,7,5,layer,none,False,8,True,40,1024,0.0023,0.12,0.0009
2024-08-22 08:35,7699.869,92.2568588256836,78540.13,33.58808898925781,75993.555,27.425580978393555,36,70180.9,42.3342170715332,14698.392,83.27388763427734,75211.945,26.56288719177246,21,70756.445,41.11480712890625,25783.246,74.93675231933594,77890.85,35.98716354370117,5,0.25,96,64,352,8,36,40,5,4,192,9,9,batch,none,False,8,True,60,512,0.0021,0.16,0.0008
2024-08-22 08:41,10782.921,87.55182647705078,70591.75,35.04140853881836,78129.45,13.37251091003418,31,75048.67,34.94001770019531,15235.02,82.01866149902344,79146.234,9.064668655395508,19,76405.5,25.18163299560547,59653.055,48.873443603515625,75709.38,25.59139060974121,4,0.1,96,64,480,8,52,36,5,4,128,9,9,layer,none,False,8,False,60,512,0.0043,0.16,0.0031
2024-08-22 09:35,12572.942,85.70257568359375,81651.99,22.79941940307617,79063.44,13.99948024749756,19,85326.91,5.637550354003906,45047.047,52.50817489624024,96141.63,-19.861757278442383,5,74330.53,21.1782341003418,45598.33,58.21039581298828,74087.67,29.94769859313965,4,0.15,96,64,224,12,60,36,4,4,128,9,9,layer,none,False,8,False,40,512,0.0034,0.16,0.0009
2024-08-22 08:39,11238.807,88.50218963623047,73705.02,35.911399841308594,73350.54,22.10196304321289,30,84028.25,5.744809150695801,76706.35,27.47576141357422,77664.37,13.84483528137207,1,70054.32,32.98104476928711,25184.754,78.26825714111328,79327.125,30.76564598083496,12,0.25,96,64,352,12,40,36,5,4,128,9,11,batch,none,False,8,True,50,128,0.0021,0.16,0.0021
2024-08-22 11:02,5911.9766,93.84027862548828,74376.31,37.700782775878906,76173.016,24.02663230895996,37,90264.3,-16.716205596923828,82078.305,9.60049057006836,83223.305,-7.362234592437744,1,71672.53,26.91857147216797,15754.459,83.1343002319336,78414.695,27.76026153564453,13,0.2,96,64,416,12,36,56,3,4,192,7,5,batch,none,False,8,True,40,256,0.0013,0.14,0.0006
2024-08-22 11:18,6597.7397,93.14005279541016,72934.86,22.5888786315918,78854.73,8.475727081298828,41,86255.79,9.210163116455078,71312.14,37.5781478881836,76349.33,22.566085815429688,1,69337.33,23.659503936767575,29078.48,71.76648712158203,236437.48,-122.2595443725586,2,0.2,96,64,416,12,12,52,3,4,256,5,11,batch,none,False,8,True,50,128,0.001,0.14,0.0025
2024-08-22 08:34,6336.37,93.19987487792967,70063.234,33.821372985839844,72226.16,23.74507141113281,33,73956.03,26.680295944213867,22007.258,82.02205657958984,74819.61,12.761497497558594,20,71930.82,23.858362197875977,8902.213,90.1338119506836,70960.45,35.10110855102539,27,0.1,96,64,288,8,56,40,4,4,192,7,9,layer,none,True,8,False,40,256,0.0023,0.18,0.0019
2024-08-22 09:32,9497.731,90.1551742553711,73390.29,36.55559539794922,75888.43,13.990825653076172,25,72953.33,38.34735870361328,23583.623,80.81777954101562,77740.22,21.009069442749023,15,77810.71,4.98964786529541,35419.457,65.03734588623047,74902.16,31.96819496154785,8,0.25,96,64,352,12,60,36,4,4,192,9,11,layer,none,False,8,True,50,1024,0.0012,0.16,0.0014
2024-08-22 09:33,6288.839,93.10972595214844,73448.195,29.415571212768555,77599.625,7.224077224731445,38,73389.664,30.313247680664062,6632.898,92.9588394165039,77036.45,9.043127059936523,37,80568.12,3.937774896621704,82274.25,18.356163024902344,88066.77,-5.707204341888428,1,0.1,96,64,160,12,60,36,4,4,192,9,11,batch,none,True,8,True,40,1024,0.0037,0.2,0.0037
2024-08-22 11:10,8049.0664,91.41738891601562,74772.22,27.041900634765625,79727.81,6.613755226135254,27,70448.78,34.59623336791992,18071.584,80.63919830322266,74899.195,17.58953285217285,12,69508.37,24.864452362060547,24760.64,76.93750762939453,82050.72,34.161800384521484,5,0.2,96,64,352,12,28,60,3,4,256,7,5,batch,none,False,8,False,40,512,0.0014,0.14,0.0008
2024-08-22 09:39,8958.248,90.51940155029295,71591.83,28.775279998779297,80467.06,7.7182111740112305,24,72233.86,30.435901641845703,18254.656,79.2850112915039,81691.84,9.888643264770508,13,78428.33,11.109865188598633,9309.7,89.7003173828125,70730.016,32.30144500732422,26,0.15,96,64,224,12,52,40,4,4,128,7,9,batch,none,False,8,False,40,512,0.0037,0.16,0.0023
2024-08-22 09:44,9127.466,90.1841278076172,76491.32,25.486547470092773,77285.13,12.75738525390625,28,73888.22,31.52642822265625,13405.397,87.44132995605469,79732.34,17.512351989746094,25,73657.46,22.37863540649414,29663.074,67.86922454833984,80667.516,32.3521842956543,5,0.25,96,64,288,12,28,40,4,4,192,7,9,batch,none,False,8,True,50,512,0.0017,0.2,0.0018
2024-08-22 10:36,6614.3135,92.91656494140624,76514.05,33.35123062133789,71075.266,20.88259506225586,39,75250.48,30.70801544189453,16916.94,83.67898559570312,73979.26,20.032012939453125,19,71848.07,20.96651268005371,8910.912,89.99613189697266,77327.086,32.474945068359375,30,0.1,96,64,352,12,44,44,4,4,256,7,11,batch,none,True,8,True,40,1024,0.0028,0.16,0.0046
2024-08-22 08:36,7545.5166,91.86100769042967,80033.695,22.925460815429688,74424.195,14.572423934936523,35,81227.61,28.29358673095703,14994.442,85.21791076660156,75257.33,17.681962966918945,22,74815.28,17.90373992919922,11069.614,89.30487060546875,80310.92,20.37895393371582,26,0.15,96,64,224,12,24,40,4,4,128,9,9,batch,none,False,8,True,40,1024,0.0067,0.14,0.0017
2024-08-22 11:25,6489.1533,93.38870239257812,82306.58,23.357784271240234,71552.72,25.125545501708984,36,88734.43,-9.546100616455078,82083.76,15.345561981201172,81388.984,0.0036418437957763,1,71474.07,23.167705535888672,9107.771,89.85848999023438,80552.77,24.072921752929688,29,0.1,96,64,288,12,12,52,4,4,256,9,5,layer,none,True,8,False,40,256,0.0009,0.14,0.0081
2024-08-22 09:51,5960.635,93.6147232055664,72593.125,35.24091720581055,79483.5,9.479456901550291,35,73013.81,33.62938690185547,8257.429,90.9326400756836,79677.33,9.290849685668944,27,74858.45,23.083580017089844,14978.584,82.92361450195312,74372.984,40.75215911865234,14,0.15,96,64,352,12,48,52,5,4,256,5,11,layer,none,True,8,False,40,256,0.0011,0.2,0.0061
2024-08-22 10:58,17310.275,80.43770599365234,74271.39,23.49235343933105,75275.92,12.344598770141602,16,87295.14,1.6324222087860107,68637.945,31.49468231201172,76031.125,10.621386528015137,1,71146.336,32.06810760498047,27369.557,73.02873992919922,83321.836,42.38788604736328,2,0.2,96,64,416,12,28,48,4,4,256,5,9,layer,none,False,8,True,60,128,0.0029,0.12,0.0016
2024-08-22 10:16,8189.834,90.65131378173828,71517.945,29.48849105834961,75568.42,13.392501831054688,36,74537.57,33.93364715576172,14021.197,84.61112213134766,78753.65,15.00375270843506,22,75426.08,23.960769653320312,20419.867,83.7567367553711,75226.86,34.20484161376953,18,0.2,96,64,160,12,48,52,5,4,256,7,5,batch,none,True,8,False,50,256,0.0027,0.16,0.0091
2024-08-22 11:00,9536.637,89.97523498535156,79106.42,32.757835388183594,73519.91,36.71036529541016,23,89721.195,-14.338421821594238,82037.74,11.519712448120115,82574.375,-4.914271831512451,1,70301.51,32.946468353271484,28596.137,70.97572326660156,108143.53,20.501649856567383,3,0.15,96,64,416,12,44,56,4,4,256,7,5,layer,none,False,8,False,40,256,0.0021,0.16,0.0008
2024-08-22 10:03,13175.244,85.37605285644531,78550.02,31.43039894104004,75459.836,29.96997833251953,16,88180.03,-6.406426429748535,82229.25,17.811656951904297,80708.75,3.2216429710388184,1,74688.85,28.736251831054688,14605.429,82.05859375,82345.125,24.93287849426269,17,0.25,96,64,160,12,52,36,4,4,256,5,5,batch,none,True,8,True,40,512,0.0029,0.12,0.0093
2024-08-22 11:23,7504.3047,91.74601745605467,74856.51,28.03035926818848,75526.836,30.66612434387207,37,74018.63,31.94517517089844,17421.814,79.4198989868164,72796.48,36.62861633300781,22,73746.445,38.25831985473633,15216.019,83.6007080078125,75754.93,34.683067321777344,20,0.1,96,64,352,12,16,60,4,4,192,9,5,layer,none,True,8,False,50,1024,0.0013,0.14,0.0054
2024-08-22 10:02,12041.293,85.82988739013672,72433.875,31.32460021972656,76287.59,10.964936256408691,23,86978.65,8.763641357421875,74715.45,33.92341232299805,76860.26,19.17159652709961,1,74213.58,17.913650512695312,17395.33,80.52677154541016,74991.734,23.080080032348636,13,0.1,96,64,352,12,40,52,5,4,256,7,9,layer,none,True,8,True,40,128,0.0022,0.16,0.0048
2024-08-22 10:54,9774.369,89.06017303466797,76181.25,22.727161407470703,73839.02,6.274265289306641,32,79743.47,18.173473358154297,26747.135,76.8551254272461,89218.48,-20.02459716796875,18,71332.17,13.615530967712402,11942.61,85.2460708618164,75914.34,26.68861198425293,28,0.25,96,64,416,12,28,56,4,4,256,5,5,layer,none,False,8,False,50,1024,0.002,0.12,0.001
2024-08-22 11:04,10031.116,89.98558807373047,78619.586,32.78287506103516,74415.88,30.543720245361328,23,88617.59,-8.92171859741211,82104.195,15.83855152130127,81247.2,0.6439268589019775,1,72107.44,24.94211769104004,12924.951,88.42977905273438,79762.76,28.608787536621094,22,0.25,96,64,480,12,40,52,4,4,256,7,5,batch,none,True,8,False,40,256,0.0026,0.16,0.0004
2024-08-22 08:36,6593.786,92.8879852294922,75244.29,33.26741409301758,75070.44,23.93159866333008,32,71594.11,35.77619934082031,12519.421,86.0220947265625,76036.24,23.601787567138672,19,73621.734,9.41404151916504,27103.41,68.95135498046875,72871.266,25.08954429626465,8,0.2,96,64,288,12,36,48,3,4,192,9,11,batch,none,False,8,True,40,1024,0.0032,0.16,0.0031
2024-08-22 09:51,10205.128,89.22327423095703,80041.44,31.291793823242188,73659.72,24.89358711242676,23,78226.23,33.497459411621094,22602.164,72.61392211914062,72438.18,33.664154052734375,9,70561.06,30.47066879272461,42301.92,56.248443603515625,76827.22,26.054155349731445,8,0.25,96,64,352,12,56,48,4,4,256,7,5,batch,none,True,8,False,50,1024,0.0013,0.2,0.0011
2024-08-22 10:47,6228.9585,93.4608917236328,76194.0,28.299522399902344,73710.96,23.917526245117188,33,72680.65,16.51523208618164,24235.402,73.32388305664062,83531.586,-8.907938003540039,9,71203.22,30.097431182861328,11521.013,88.70750427246094,76166.5,31.125568389892575,20,0.1,96,64,416,12,40,52,3,4,192,9,9,layer,none,False,8,True,40,512,0.002,0.16,0.0034
2024-08-22 09:45,15334.647,84.81214141845703,78346.47,23.95266342163086,81484.33,6.12204647064209,19,76550.34,18.344587326049805,35271.242,66.2115478515625,94043.79,-22.0029239654541,8,77832.11,9.938311576843262,12330.448,86.33088684082031,75262.17,32.58515548706055,21,0.1,96,64,416,12,48,36,4,4,128,7,11,batch,none,False,8,True,50,512,0.0027,0.16,0.0048
