exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,skip_mode,conv,mha,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-18 03:41,6705.755,92.72843170166016,69816.53,44.06890869140625,72540.44,35.51400375366211,44,68092.24,41.82750701904297,11108.305,88.46585845947266,73965.836,33.45370864868164,30,71349.04,39.18791961669922,41957.57,66.91539001464844,80549.2,43.50522613525391,4,full,True,False,False,False,16,0.005,64,64,128,16,16,8,6,5,128,9,0.1,batch,8,1024
2024-08-18 04:41,9776.936,89.17737579345703,81736.58,34.46085739135742,77201.414,16.611677169799805,37,80364.78,43.14411926269531,18457.234,81.74160766601562,77266.92,21.42784118652344,24,77863.23,20.9002628326416,13907.51,85.20552062988281,79100.8,41.48588943481445,26,conv_mlp,True,False,True,True,16,0.003,16,48,128,16,4,16,12,5,128,11,0.1,layer,8,1024
2024-08-18 01:16,11368.845,87.99697875976562,76469.44,41.0241813659668,75489.39,38.3187141418457,43,76054.42,45.28784942626953,15482.394,84.684814453125,75560.9,43.84252548217773,31,74457.89,39.42733383178711,14242.843,84.48062896728516,77159.8,40.01552963256836,36,none   ,True,False,False,True,16,0.0008,48,64,128,32,4,4,12,11,64,9,0.1,batch,16,1024
2024-08-18 07:45,8169.069,91.64349365234376,80301.47,39.78256988525391,77773.06,9.920943260192873,39,78912.31,41.03159332275391,9587.624,90.42105865478516,77773.09,10.120389938354492,31,75587.234,14.406877517700195,16169.452,83.29267120361328,87011.35,40.63064956665039,19,full,True,False,False,True,16,0.0008,16,48,128,16,16,4,6,11,128,11,0.1,batch,16,1024
2024-08-18 08:58,11315.508,88.67267608642578,82106.3,30.15917587280273,76916.53,19.57212448120117,41,81236.516,38.17496109008789,16132.709,82.96283721923828,75652.53,31.603952407836918,27,75652.53,31.603952407836918,16132.709,82.96283721923828,81236.516,38.17496109008789,27,none   ,True,False,True,False,16,0.0008,48,48,256,64,16,8,6,5,128,9,0.1,batch,8,1024
2024-08-18 07:46,8526.732,91.22610473632812,72623.44,31.77743911743164,75567.63,23.27997398376465,40,70542.625,32.912384033203125,14345.467,85.76254272460938,74016.88,24.49380111694336,23,72511.266,33.44282913208008,67033.484,46.886417388916016,78464.17,28.20366477966309,5,conv_mlp,True,False,False,False,16,0.001,48,96,128,32,16,8,6,5,64,9,0.1,batch,4,1024
2024-08-18 03:25,71113.28,25.281370162963867,80693.14,11.595399856567385,78480.65,20.98278045654297,11,89288.3,-3.1665360927581787,82062.02,13.565961837768556,81867.54,1.175502061843872,1,81867.54,1.175502061843872,82062.02,13.565961837768556,89288.3,-3.1665360927581787,1,none   ,True,False,True,False,16,0.005,48,48,256,32,8,16,12,9,64,11,0.1,layer,8,1024
2024-08-18 11:12,8201.339,90.91146850585938,73133.64,44.73310089111328,74752.516,35.119136810302734,41,71408.33,45.18776321411133,13264.745,86.6058349609375,75257.95,30.60114288330078,27,74506.21,34.69355392456055,8722.273,90.9661636352539,73607.22,44.38488006591797,42,conv_mlp,True,False,False,False,16,0.0008,48,48,256,32,4,16,12,11,64,13,0.2,batch,16,1024
2024-08-18 07:15,10010.753,89.77345275878906,71146.28,45.37786865234375,73386.0,39.869384765625,39,71667.61,42.77173614501953,14601.47,84.99222564697266,72798.09,33.384761810302734,25,70467.02,35.04048156738281,12324.877,87.09649658203125,71772.21,43.54444122314453,30,none   ,True,False,False,True,16,0.0008,48,96,128,8,8,8,6,5,128,9,0.1,batch,8,1024
2024-08-18 03:33,10091.297,89.60501861572266,70114.17,37.75352096557617,79895.21,-0.9977126121520996,44,65741.13,44.63002395629883,13422.315,86.54476928710938,75102.875,13.18368434906006,29,72747.62,31.26271247863769,26384.723,74.87539672851562,69721.08,48.99546051025391,17,none   ,True,False,False,False,16,0.0008,16,96,256,96,16,8,6,11,128,9,0.2,batch,8,1024
2024-08-18 13:59,13757.855,85.40995788574219,75075.12,32.25210952758789,70105.336,19.029224395751957,21,83006.805,38.47517776489258,27491.496,71.52809143066406,73548.945,29.961084365844727,7,67618.445,35.92930603027344,18112.701,81.73025512695312,75918.67,39.04198455810547,15,full,True,False,True,False,24,0.001,96,96,256,8,8,16,4,9,256,9,0.1,batch,4,1024
2024-08-18 08:36,8364.098,91.31420135498048,71530.445,41.188026428222656,78721.46,17.9780216217041,45,68401.08,31.233509063720703,38418.355,61.826168060302734,85381.945,-3.744571447372437,18,77444.516,14.23409938812256,12603.584,86.01502227783203,70862.38,35.59622573852539,35,full,True,False,True,True,16,0.003,48,64,256,96,16,8,12,9,128,11,0.2,layer,8,1024
2024-08-18 07:16,13712.871,85.62433624267578,77973.805,36.99242401123047,71331.65,27.86432838439941,28,70908.11,46.13801574707031,35576.234,64.14608001708984,75168.34,23.186899185180664,11,70749.52,22.652379989624023,34535.652,61.09507751464844,76099.875,39.04042816162109,5,full,True,False,True,True,16,0.005,48,96,128,8,8,16,6,11,64,13,0.1,layer,16,1024
2024-08-18 05:14,6730.7256,92.93965911865234,70427.43,43.17822265625,81603.39,27.057453155517575,44,68617.07,46.50849151611328,10163.525,89.41775512695312,79408.79,30.013023376464844,29,79672.8,15.706957817077637,28725.098,68.63402557373047,86006.03,27.141191482543945,11,full,True,False,False,True,16,0.0008,64,48,128,64,16,8,8,9,128,13,0.2,layer,4,1024
2024-08-18 02:37,15077.363,81.994140625,79334.73,42.78131103515625,77516.25,12.038458824157717,21,74899.43,35.91654586791992,34756.215,63.02543640136719,96841.51,-10.259239196777344,7,70801.484,20.952428817749023,17300.895,82.76848602294922,77655.945,44.77208709716797,18,conv_mlp,True,False,True,False,16,0.0008,16,96,128,8,4,8,6,11,64,9,0.2,layer,16,1024
2024-08-18 15:44,12691.374,87.2657241821289,74781.15,39.24674606323242,76214.0,10.228772163391112,32,69103.67,41.67900466918945,18502.129,80.70330047607422,76741.086,15.13813018798828,19,73634.12,29.22893524169922,30536.88,71.96360778808594,246518.75,11.823795318603516,8,none   ,True,False,True,False,36,0.001,96,96,256,32,16,8,4,9,256,11,0.2,batch,32,1024
2024-08-18 02:40,10289.198,89.00283813476562,78076.46,47.01980972290039,76387.08,22.269147872924805,36,74534.836,44.213600158691406,15689.179,83.65162658691406,73838.23,18.007648468017578,23,76918.61,25.55663299560547,13619.039,86.77024841308594,78591.76,49.50720977783203,29,conv_mlp,True,False,True,True,16,0.003,96,64,128,64,4,16,8,9,64,9,0.1,layer,32,1024
2024-08-18 08:21,10407.142,89.5083236694336,77550.766,37.72843551635742,83783.98,10.558219909667969,41,78393.55,40.99775695800781,15336.908,84.81037902832031,82742.45,14.98730182647705,28,81102.01,4.277662754058838,82137.305,16.030818939208984,88665.64,-0.3823598325252533,1,none   ,True,False,False,True,16,0.0008,96,96,128,16,4,8,8,5,64,9,0.1,layer,16,1024
2024-08-18 14:14,14022.903,86.23497009277344,87703.695,34.973297119140625,75223.734,31.105445861816406,22,81579.76,36.68037796020508,28406.324,68.31645965576172,77039.1,28.505598068237305,9,72573.125,18.744102478027344,16950.703,82.52578735351562,93307.625,24.44698905944824,20,conv_mlp,True,False,False,False,24,0.0008,16,48,256,8,8,16,4,9,256,11,0.2,layer,16,1024
2024-08-18 14:26,15806.089,83.2440414428711,79808.78,22.98783493041992,79996.79,-3.221030235290528,23,79808.78,22.98783493041992,15806.089,83.2440414428711,79996.79,-3.221030235290528,23,71032.76,46.39296340942383,37729.84,67.66356658935547,76916.53,46.289886474609375,8,none   ,True,False,False,False,24,0.0008,16,96,256,32,8,4,4,11,128,11,0.1,layer,32,1024
2024-08-18 06:55,8702.19,90.85079956054688,73598.71,45.679786682128906,80163.04,32.66342544555664,37,71622.05,43.11714172363281,15129.048,83.22486114501953,78489.85,25.953266143798828,24,79162.1,47.37972640991211,38595.375,70.3037109375,81350.64,50.538536071777344,6,conv_mlp,True,False,False,False,16,0.001,16,64,128,8,8,4,8,5,64,9,0.1,batch,4,1024
2024-08-18 04:45,7314.8745,92.05486297607422,74907.68,32.9360466003418,71642.445,22.61151123046875,41,76152.86,37.575157165527344,11835.695,87.20849609375,69767.37,33.8315544128418,31,70646.67,35.16448974609375,13383.921,87.11454772949219,78671.38,36.24616241455078,25,conv_mlp,True,False,False,False,16,0.003,64,48,128,16,16,8,8,11,64,9,0.1,batch,4,1024
2024-08-18 06:35,82077.73,15.35053539276123,88538.67,-1.6284852027893066,81837.78,1.109471559524536,15,91011.69,-9.691136360168455,82239.13,7.525736331939697,83934.08,-6.054083824157715,1,81115.59,4.252407073974609,82157.71,15.93260097503662,88812.96,-0.6965118646621704,12,none   ,True,False,True,False,16,0.005,64,48,256,16,16,16,12,5,64,13,0.1,batch,4,1024
2024-08-18 12:01,10105.783,88.81339263916016,77529.83,37.491676330566406,84819.45,20.960596084594727,44,72162.42,36.20875930786133,17660.383,77.90077209472656,82588.82,14.9151611328125,29,80971.01,4.842604160308838,82161.18,16.507123947143555,88560.28,0.1234835386276245,1,conv_mlp,True,False,False,False,16,0.005,64,64,128,8,16,16,12,9,64,9,0.2,layer,16,1024
2024-08-18 04:19,9791.031,89.83611297607422,72952.84,36.06659698486328,75601.31,19.901996612548828,33,73797.484,36.00434875488281,19345.133,82.32371520996094,80705.66,20.41475486755371,19,73138.625,30.884998321533203,41469.902,63.52228164672852,72357.46,46.22981643676758,6,conv_mlp,True,False,False,True,16,0.0008,48,64,128,32,4,16,8,5,128,11,0.1,batch,8,1024
2024-08-18 07:07,8318.843,91.32038879394533,73706.2,46.94529724121094,74882.66,33.76117706298828,37,70573.34,44.43932342529297,16319.754,83.02693939208984,75916.92,24.065881729125977,24,68405.73,35.8707389831543,43540.48,47.62968826293945,73841.38,41.946571350097656,6,full,True,False,False,False,16,0.001,64,48,256,16,16,8,12,11,64,13,0.1,batch,4,1024
2024-08-18 03:12,30430.545,70.19795989990234,85807.71,39.59659957885742,86904.03,25.739900588989254,15,88634.266,-0.2329228818416595,82144.02,16.170679092407227,81063.05,4.444497108459473,1,81063.05,4.444497108459473,82144.02,16.170679092407227,88634.266,-0.2329228818416595,1,none   ,True,False,False,False,16,0.003,64,96,128,32,8,8,8,11,128,11,0.1,batch,4,1024
2024-08-18 05:55,9940.867,89.66889953613281,72347.25,33.5467414855957,79732.01,6.2727227210998535,49,70878.46,39.09270095825195,16448.533,83.45326232910156,79854.59,6.468478679656982,27,78316.28,18.32410049438477,20605.031,80.65727996826172,72911.6,42.7054443359375,21,none   ,True,False,False,True,16,0.001,96,48,128,96,16,4,6,9,128,11,0.1,layer,48,1024
2024-08-18 11:26,15332.351,84.73570251464844,77611.414,45.48973083496094,79055.65,29.881956100463867,21,77259.3,51.29891204833984,26345.777,73.3110580444336,92722.88,39.64436340332031,7,73812.516,43.88708114624024,41430.86,59.16951370239258,71354.24,45.96381378173828,6,conv_mlp,True,False,False,True,16,0.001,64,48,256,32,8,16,6,9,64,13,0.2,layer,16,1024
2024-08-18 15:35,11135.08,88.56008911132812,70424.195,31.139135360717773,74533.03,6.399361610412598,32,69145.195,31.728973388671875,20200.41,78.73727416992188,84428.06,-9.853597640991213,17,74060.08,7.771888256072998,12577.754,87.46226501464844,69517.47,34.57754135131836,29,conv_mlp,True,False,False,False,36,0.003,64,96,256,8,8,4,6,9,128,11,0.1,batch,4,1024
2024-08-18 11:34,7042.509,92.19595336914062,75629.52,40.4298210144043,73692.51,37.35371017456055,44,73816.14,42.26824951171875,14348.776,84.11959075927734,73519.02,34.62446594238281,25,72751.83,33.92939758300781,19852.52,78.62104797363281,82208.28,37.4523811340332,16,full,True,False,True,False,16,0.005,16,48,128,16,4,8,8,11,128,13,0.2,batch,4,1024
2024-08-18 06:49,8228.705,91.0174789428711,73436.234,46.4261360168457,71965.195,39.33349990844727,42,71438.96,42.41986846923828,18279.625,77.11949920654297,70231.53,28.29067039489746,27,72107.59,36.92381286621094,9650.741,89.74573516845703,73702.99,46.641231536865234,36,none   ,True,False,False,False,16,0.005,16,96,256,16,16,4,6,11,128,13,0.2,layer,16,1024
2024-08-18 05:49,9492.114,90.02101135253906,74648.41,43.056671142578125,78445.2,31.466148376464844,40,73783.16,40.15230178833008,21212.945,76.36701965332031,74658.72,29.43199920654297,26,73975.69,24.814207077026367,21111.293,74.72978973388672,70392.86,40.20207595825195,21,full,True,False,False,False,16,0.005,48,48,128,32,4,4,12,5,64,13,0.2,layer,48,1024
2024-08-18 02:01,12385.717,87.01750183105469,73209.43,46.25399017333984,79516.58,40.111572265625,28,78454.734,51.32752990722656,22924.443,76.89230346679688,86549.5,39.53022766113281,16,74269.0,15.86598777770996,27425.463,68.01192474365234,71324.14,41.47380828857422,15,full,True,False,False,True,16,0.0008,96,64,256,32,16,16,12,11,128,11,0.1,batch,8,1024
2024-08-18 02:49,16290.912,83.1854019165039,75977.26,48.23208618164063,86593.21,33.40438461303711,19,80973.734,40.69264602661133,36121.92,64.81066131591797,85229.29,29.956186294555664,6,82371.12,-0.7153392434120178,82061.586,11.986327171325684,89703.305,-4.86854887008667,1,full,True,False,False,True,16,0.001,16,96,256,8,16,16,8,5,64,13,0.1,batch,32,1024
2024-08-18 06:37,14790.386,84.45204162597656,79451.195,41.01884460449219,80469.164,14.120261192321776,35,80831.1,40.63961410522461,19067.156,82.69322967529297,75499.21,28.33330535888672,33,79493.484,12.360230445861816,82790.93,22.451351165771484,87410.15,6.814929485321045,1,none   ,True,False,False,False,16,0.003,48,48,128,16,4,16,12,9,64,9,0.2,batch,48,1024
2024-08-18 12:36,8867.464,90.65682983398438,71672.984,37.8601188659668,73928.73,12.687325477600098,46,70654.35,41.670841217041016,13306.424,86.77618408203125,74890.37,13.837305068969728,31,74616.03,8.701286315917969,13742.036,84.47126770019531,71765.04,37.423866271972656,29,none   ,True,False,True,True,16,0.005,16,64,256,32,8,16,6,5,128,9,0.1,layer,32,1024
2024-08-18 07:47,10007.646,89.47838592529297,71683.74,37.66031265258789,84858.555,5.852517604827881,48,68809.74,44.31792068481445,25948.934,71.02217102050781,80327.19,11.350473403930664,16,78338.62,20.663225173950195,23391.006,79.84646606445312,72953.1,48.34249114990234,20,conv_mlp,True,False,False,False,16,0.005,48,48,256,64,8,8,12,5,64,9,0.1,layer,4,1024
2024-08-18 14:51,13960.984,85.18158721923828,72809.086,28.131088256835938,79137.625,-0.6419054269790649,20,69334.51,49.95998001098633,35210.26,70.79383850097656,69907.14,26.590694427490234,6,69907.14,26.590694427490234,35210.26,70.79383850097656,69334.51,49.95998001098633,6,full,True,False,False,False,24,0.0008,16,48,256,8,16,4,6,11,256,9,0.2,batch,4,1024
2024-08-18 04:50,7486.5835,92.27745819091795,77843.05,39.62443923950195,72676.5,33.05297088623047,44,77637.14,42.882774353027344,16891.803,84.4661865234375,75675.08,37.08256912231445,23,71198.36,40.65421676635742,31560.533,69.23947143554688,86987.39,43.32746887207031,6,full,True,False,True,False,16,0.001,16,48,256,96,4,16,8,9,128,13,0.1,layer,48,1024
2024-08-18 08:33,9354.386,90.26009368896484,72449.8,39.05122375488281,76118.52,9.24881076812744,32,70408.15,40.17637252807617,18419.543,81.60518646240234,75760.89,10.0857515335083,20,67034.086,41.42756652832031,43444.074,55.66427230834961,74986.33,41.5317611694336,6,conv_mlp,True,False,False,False,16,0.0008,48,48,256,96,16,16,12,5,128,11,0.1,batch,48,1024
2024-08-18 05:10,8474.46,91.26050567626952,72533.36,44.6858024597168,75721.89,23.002700805664062,41,71653.33,50.30844879150391,14048.379,85.3578872680664,77392.27,26.73784637451172,22,70991.9,43.40523910522461,53252.074,62.291481018066406,75455.48,48.55259704589844,5,full,True,False,True,True,16,0.0008,48,96,128,32,16,8,6,5,128,11,0.2,layer,16,1024
2024-08-18 04:22,7496.4004,92.13786315917967,68948.25,52.27153778076172,80970.41,45.21712493896485,46,67218.914,50.87348937988281,11243.946,88.40596008300781,80192.63,43.89427185058594,32,80781.875,5.679427623748779,82202.43,17.191625595092773,88408.91,0.8720794916152954,1,full,True,False,True,True,16,0.003,16,64,128,8,16,16,8,5,64,13,0.1,batch,8,1024
2024-08-18 04:14,9290.081,90.53303527832033,93771.65,29.687965393066406,72664.05,16.28409194946289,35,85616.04,31.5351505279541,15751.603,83.9303970336914,78142.65,7.876547813415527,21,70903.945,18.112483978271484,29747.121,67.74165344238281,140848.4,12.003250122070312,6,full,True,False,True,True,16,0.0008,64,96,256,64,4,16,6,9,64,11,0.2,batch,16,1024
2024-08-18 12:30,23696.58,76.98297119140625,81664.55,47.20397567749024,81000.06,26.221847534179688,20,88356.47,1.13786780834198,82218.79,17.398778915405273,80716.09,5.976804733276367,1,74637.734,23.684614181518555,33729.785,67.19242858886719,80566.516,44.11520004272461,18,none   ,True,False,True,False,16,0.001,16,96,256,96,4,16,6,5,64,9,0.1,layer,8,1024
2024-08-18 02:46,52703.99,47.42586517333984,69533.79,42.01318359375,68661.53,37.23173141479492,50,67832.29,39.62577438354492,86319.086,27.55352210998535,103189.984,18.64165687561035,27,68678.59,36.41543960571289,52842.055,46.41590118408203,69523.01,40.95448684692383,47,none   ,True,False,False,True,16,0.001,16,64,128,32,16,16,12,5,128,11,0.1,batch,8,1024
2024-08-18 12:20,7891.936,91.69515991210938,72870.28,30.332290649414062,85689.99,10.043338775634766,40,71643.26,30.48018264770508,13074.907,86.69174194335938,83261.59,8.261345863342285,26,78097.375,48.22384643554688,51824.855,62.54438018798828,79393.97,46.73240661621094,6,conv_mlp,True,False,False,False,16,0.001,96,64,256,64,16,4,8,5,64,11,0.2,batch,4,1024
2024-08-18 05:54,15589.61,84.47415161132812,69981.17,42.92695999145508,85953.44,-7.336753368377685,37,65593.586,47.96260452270508,23565.348,74.33439636230469,77270.13,21.245471954345703,22,78492.8,15.662392616271973,23559.182,75.61553955078125,69053.24,47.98628234863281,20,none   ,True,False,True,True,16,0.005,48,96,128,64,16,8,8,5,128,11,0.1,batch,16,1024
2024-08-18 07:54,9775.171,89.857177734375,122908.72,22.33182144165039,75958.945,22.912918090820312,40,71152.18,37.03685760498047,15403.063,83.625244140625,75262.484,22.35615539550781,25,72696.07,33.19979476928711,14179.258,85.70652770996094,74970.2,37.32730102539063,24,full,True,False,True,False,16,0.001,16,48,256,8,16,4,12,5,128,9,0.1,layer,8,1024
2024-08-18 15:38,14892.761,84.42861938476562,79716.53,41.205692291259766,82284.36,18.753759384155277,27,78612.164,45.25377655029297,31779.125,69.05671691894531,80934.63,33.524261474609375,13,80902.64,2.333979845046997,82110.87,14.170814514160156,89329.25,-2.445485591888428,1,full,True,False,True,False,36,0.0008,64,48,256,8,4,4,4,9,128,9,0.2,layer,4,1024
2024-08-18 12:35,11484.186,87.72315216064453,88566.86,29.236787796020508,78636.48,13.47734260559082,29,89657.32,-4.685011863708496,82059.98,12.14681911468506,82315.57,-0.5116569399833679,1,75864.42,18.260616302490234,15211.889,84.583740234375,85388.66,32.129600524902344,26,full,True,False,False,False,16,0.005,16,64,256,32,16,8,6,9,128,9,0.1,layer,8,1024
2024-08-18 09:16,13047.972,86.39252471923828,76423.42,41.22526168823242,76635.33,28.211505889892575,50,76110.9,39.72793960571289,15307.838,82.52776336669922,74059.49,27.14020347595215,39,74999.29,22.83138656616211,19754.639,79.23955535888672,85732.48,38.757110595703125,24,none   ,True,False,True,False,16,0.003,16,48,256,8,8,8,8,5,64,13,0.1,batch,8,1024
2024-08-18 03:42,7975.535,91.5458526611328,70257.055,31.262226104736328,74571.41,24.18605232238769,45,69582.805,34.60870361328125,9142.24,90.15238189697266,74713.6,25.57179450988769,37,72425.81,31.74555015563965,13058.677,87.52808380126953,70406.72,37.593509674072266,28,conv_mlp,True,False,True,True,16,0.005,48,96,128,64,8,16,6,9,64,11,0.2,batch,16,1024
2024-08-18 03:14,7409.939,92.1726531982422,77774.26,43.57812881469727,76066.32,28.06565284729004,46,77769.15,44.72451400756836,12284.206,86.56697082519531,76686.57,30.822311401367188,32,77919.08,35.05529022216797,21259.852,75.61715698242188,76415.71,46.684120178222656,16,full,True,False,True,True,16,0.003,48,64,128,32,8,16,8,9,128,9,0.2,batch,8,1024
