exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,scale_y,skip_mode,conv,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-21 06:06,9517.3,90.1680908203125,69116.69,34.99945831298828,80592.93,17.064613342285156,31,66521.86,29.36996841430664,38182.426,61.78488159179688,75935.16,11.874836921691896,8,73519.836,30.8006649017334,39077.707,62.20520782470703,69317.79,28.83902740478516,7,min_max,conv_mlp,True,True,False,8,0.0144,48,44,96,8,16,16,5,9,192,9,0.16,layer,4,1024
2024-08-21 06:45,12134.795,87.28939056396484,73012.336,30.41800880432129,79017.31,22.31482315063477,20,69707.85,31.52860450744629,33500.613,66.1943588256836,78270.17,15.360093116760254,6,73180.09,35.20995330810547,53989.113,60.44328308105469,75665.836,33.65715789794922,5,min_max,full,True,False,True,8,0.0066,16,32,224,8,20,12,5,11,64,11,0.14,batch,4,1024
2024-08-21 06:06,9491.483,89.63140869140625,76052.14,42.97534942626953,79273.2,31.426239013671875,30,71103.45,37.59877014160156,20940.152,78.34974670410156,75301.31,28.51599502563477,14,71760.71,33.13151168823242,43953.707,67.01736450195312,73389.75,39.19524002075195,6,min_max,conv_mlp,True,False,True,8,0.0021,176,28,224,8,16,24,4,11,192,9,0.2,layer,4,1024
2024-08-21 06:09,12549.246,85.52830505371094,74781.32,34.833133697509766,77080.734,25.042116165161133,23,66939.234,35.387962341308594,41638.105,53.07077026367188,75985.57,28.788286209106445,8,73372.39,37.764686584472656,62163.996,54.97578430175781,76154.31,38.95489501953125,5,min_max,conv_mlp,True,False,False,8,0.0105,112,20,352,8,16,24,4,11,128,9,0.12,layer,4,1024
2024-08-21 06:31,7747.4424,92.11223602294922,70019.62,37.94854736328125,77554.42,22.33446311950684,37,68090.58,27.95661735534668,18199.648,80.25072479248047,77862.69,16.146404266357422,22,76661.57,25.32451820373535,7873.592,92.06945037841795,71006.83,37.70440673828125,35,min_max,conv_mlp,True,True,False,8,0.0165,48,36,288,4,32,12,6,9,192,9,0.12,batch,4,1024
2024-08-21 06:12,11779.86,86.35482025146484,71044.48,38.2666244506836,76565.95,22.665512084960938,29,69235.695,44.62285614013672,30708.97,69.71497344970703,76384.25,23.33484268188477,14,72536.06,29.25615882873535,19078.719,85.56473541259766,74786.54,39.523868560791016,25,min_max,conv_mlp,True,True,True,8,0.0079,80,36,224,8,16,12,7,9,192,11,0.14,batch,4,1024
2024-08-21 06:23,9403.975,89.05015563964844,71917.43,37.85246658325195,82544.84,29.51642799377441,31,70420.945,40.105377197265625,13809.335,85.53787231445312,79435.12,28.202354431152344,19,74674.51,32.88427734375,45468.78,61.718780517578125,90861.49,2.787238359451294,6,min_max,full,True,True,True,8,0.0069,48,44,224,4,32,8,5,9,192,11,0.14,layer,4,1024
2024-08-21 06:10,10676.378,88.09807586669922,81782.63,36.64265441894531,81657.64,7.837563514709473,26,77976.56,39.0784797668457,11979.18,87.80085754394531,84299.0,5.390328407287598,24,75355.15,36.11835861206055,20485.5,80.18228912353516,80635.3,42.1773567199707,15,min_max,full,True,False,True,8,0.0031,208,20,288,4,20,20,3,9,128,11,0.14,layer,4,1024
2024-08-21 06:41,18973.402,79.45552825927734,76282.836,17.84200668334961,82186.13,8.227086067199707,16,69925.27,35.325477600097656,55527.523,51.89502334594727,74664.82,39.25729370117188,4,74664.82,39.25729370117188,55527.523,51.89502334594727,69925.27,35.325477600097656,4,min_max,full,True,False,False,8,0.0161,16,40,160,4,24,12,5,9,192,11,0.16,layer,4,1024
2024-08-21 06:44,16043.518,82.71112823486328,77177.234,31.283855438232425,74256.836,36.17794036865234,20,72096.945,46.84508514404297,34773.93,68.410400390625,74277.63,35.56893539428711,5,74277.63,35.56893539428711,34773.93,68.410400390625,72096.945,46.84508514404297,5,min_max,conv_mlp,True,False,False,8,0.0223,80,44,416,8,28,12,5,11,128,11,0.16,batch,4,1024
