exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,test_rmse_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,test_rmse_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,val_rmse_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-17 07:35,305.53137,-161.83863830566406,417.8878,331.33398,11,417.58673,-96.75545501708984,295.77216,324.78384,9,331.33398,-108.5399398803711,305.53137,417.8878,11,16,0.18,32,256,32,32,12,add,1100
2024-07-16 23:41,415.45264,-163.24632263183594,479.03122,428.8735,11,63016.07,-17854.8515625,120355.16,111230.52,12,428.8735,-107.53258514404295,415.45264,479.03122,11,24,0.18,32,64,32,64,8,add,1100
2024-07-17 01:00,137280.53,-131689.484375,201749.86,152454.56,12,427.05914,-123.37687683105467,270.70825,309.30365,9,309.30365,-38.77117538452149,270.70825,427.05914,9,16,0.18,32,128,256,64,8,add,1100
2024-07-17 04:01,546.5564,-199.0225830078125,466.29358,531.3987,11,480.602,-254.77911376953125,411.7134,426.60345,1,296.78976,-12.224682807922363,238.34961,458.9396,8,8,0.05,32,128,512,64,8,add,1100
2024-07-17 03:11,391.70172,-167.7298126220703,435.17117,400.97498,9,435.17117,-256.667236328125,391.70172,400.97498,9,400.97498,-117.87644958496094,391.70172,435.17117,9,16,0.2,32,128,512,32,4,add,1100
2024-07-17 08:41,138.07227,30.134668350219727,455.03122,238.51674,16,428.68503,-228.8174591064453,198.50394,261.7406,11,259.9005,-7.205029487609863,193.98799,430.9973,12,8,0.05,32,256,32,64,6,add,1100
2024-07-16 21:10,185.06752,-20.63515853881836,428.3787,253.29407,13,401.79562,-215.46006774902344,234.67072,276.76065,8,258.1848,3.1368408203125,201.44496,411.53232,10,24,0.08,32,64,32,32,4,add,1100
2024-07-16 20:35,382.00333,16.44752311706543,519.0559,413.4015,13,397.5158,-71.2789535522461,253.88611,289.09787,10,289.09787,1.924363732337952,253.88611,397.5158,10,16,0.15,32,128,128,64,6,add,1100
2024-07-17 05:23,939.021,-59.485870361328125,565.5468,877.3204,9,565.5468,-147.6798553466797,939.021,877.3204,9,877.3204,-62.13806915283203,939.021,565.5468,9,16,0.18,32,64,128,32,6,add,1100
2024-07-16 20:49,232.7988,-127.21595001220705,441.5532,287.42224,13,414.11258,-174.5928192138672,215.08601,267.49484,10,278.2078,-79.31324005126953,230.31175,417.17477,11,16,0.2,32,128,128,64,4,add,1100
2024-07-17 06:07,155.01987,48.584129333496094,520.0368,271.42114,19,531.85333,-213.26104736328125,211.57504,304.06433,14,304.06433,-17.48225975036621,211.57504,531.85333,14,8,0.05,32,256,32,32,12,add,1100
2024-07-16 23:04,296.9674,-30.921913146972656,457.80078,335.6898,8,531.97455,-6.120428562164307,410.44974,437.9901,3,484.6391,-11.527634620666504,488.83157,465.08484,7,24,0.05,32,128,256,32,8,add,1100
2024-07-17 06:55,522.38184,-55.783935546875,649.7241,550.2808,12,443.27142,-29.673145294189453,236.67795,290.92905,9,290.92905,21.51614570617676,236.67795,443.27142,9,8,0.2,32,64,128,64,6,add,1100
2024-07-17 03:18,1281.5221,-50.88698196411133,707.1487,1189.0409,12,468.0939,-51.85706329345703,242.47614,301.90714,11,301.90714,13.508761405944824,242.47614,468.0939,11,16,0.18,32,64,64,64,8,add,1100
2024-07-17 00:34,275.75134,-35.807762145996094,404.89844,306.1834,10,383.42636,-158.1849365234375,293.41846,313.87717,5,282.93097,-25.02873992919922,243.7096,401.14575,9,16,0.05,32,64,64,32,2,add,1100
2024-07-17 09:06,311.1003,-93.81430053710938,549.75903,371.6006,14,525.0779,-179.86227416992188,328.66345,376.71332,11,376.71332,-55.25525665283203,328.66345,525.0779,11,8,0.15,32,256,32,64,4,add,1100
2024-07-17 02:15,178.72429,26.76257705688477,461.72015,261.73706,14,466.9584,-120.96829986572266,218.35732,286.8181,10,252.80421,-6.072097301483154,160.46944,463.98352,13,8,0.1,32,64,64,64,6,add,1100
2024-07-17 01:57,263.75717,-2.104390859603882,402.4392,297.52405,10,402.4392,-55.050392150878906,263.75717,297.52405,10,297.52405,5.020971775054932,263.75717,402.4392,10,8,0.08,32,128,512,32,4,add,1100
2024-07-17 03:16,369.6321,-132.742919921875,451.17987,387.27283,11,446.40027,-200.74368286132807,309.29745,341.56662,6,387.27283,-82.96822357177734,369.6321,451.17987,11,24,0.05,32,128,512,32,2,add,1100
2024-07-16 23:01,219.39087,-75.14584350585938,457.6163,283.4336,9,441.27396,-77.22708892822266,496.49838,486.32635,4,283.4336,-84.16815185546875,219.39087,457.6163,9,24,0.05,32,128,256,32,4,add,1100
2024-07-16 23:37,394.92374,-28.102256774902344,491.43713,416.50085,11,394.19995,-65.28154754638672,259.26175,291.6558,9,291.6558,-24.42214584350586,259.26175,394.19995,9,24,0.2,32,128,256,32,6,add,1100
2024-07-17 04:44,879.27936,-18.456432342529297,660.8303,840.3384,12,466.12454,-101.15311431884766,228.1887,292.33652,9,292.33652,-22.944246292114254,228.1887,466.12454,9,8,0.18,32,64,128,32,12,add,1100
2024-07-16 21:45,290.75525,-68.38500213623047,475.56207,336.12125,15,428.61917,-101.07500457763672,208.57722,268.06177,10,336.12125,-72.0252456665039,290.75525,475.56207,15,8,0.05,32,64,32,64,8,add,1100
2024-07-16 20:59,224.43425,-5.339428901672363,467.37567,290.71732,12,457.7747,-47.546817779541016,212.74008,280.59357,11,280.59357,18.03007698059082,212.74008,457.7747,11,16,0.2,32,64,32,32,12,add,1100
2024-07-16 20:27,266.13336,7.982665061950684,535.5704,338.2178,10,500.9242,-35.36960220336914,231.15678,305.77762,9,854.17645,-319.0119934082031,824.85693,964.8581,12,16,0.1,32,128,128,64,4,add,1100
2024-07-17 02:34,319.412,-21.13695335388184,435.8412,346.3276,10,431.57535,-307.610595703125,251.404,296.43784,7,280.10748,-28.05819320678711,238.74664,403.40945,8,16,0.05,32,128,512,32,2,add,1100
2024-07-16 20:03,360.98444,-287.52886962890625,482.81137,388.5549,12,487.89493,-56.13873672485352,265.77893,323.2789,11,323.2789,2.3271403312683105,265.77893,487.89493,11,8,0.18,32,128,128,64,12,add,1100
2024-07-16 20:01,1824.9803,-168.2847900390625,808.40735,1671.8243,10,1409.6241,-1102.65966796875,5063.897,4572.488,1,1671.8243,-98.15003204345705,1824.9803,808.40735,10,8,0.18,32,128,128,64,8,add,1100
2024-07-17 03:38,509.56668,-486.7866516113281,720.2084,557.5331,8,424.0293,-246.5168914794922,267.78934,305.64886,7,557.5331,-364.9171752929688,509.56668,720.2084,8,24,0.15,32,128,512,32,2,add,1100
2024-07-16 21:25,219.03734,-78.83232116699219,445.2288,279.61182,11,401.76547,-106.31907653808594,217.59412,265.65927,9,279.61182,-56.8022346496582,219.03734,445.2288,11,24,0.18,32,128,128,64,4,add,1100
2024-07-16 21:22,405.39462,-14.654738426208496,468.48276,419.34906,7,390.23013,-143.12521362304688,345.11148,354.88028,2,328.96344,-59.11605072021485,301.3465,420.62985,4,24,0.15,32,64,32,32,2,add,1100
2024-07-17 04:28,383.83643,8.669342041015625,504.55093,410.81433,15,504.55093,-88.10911560058594,383.83643,410.81433,15,410.81433,1.3503923416137695,383.83643,504.55093,15,8,0.1,32,64,128,32,12,add,1100
2024-07-16 20:30,244.84673,-14.566658020019531,417.44525,288.86252,14,594.9102,-354.27960205078125,626.2619,620.2792,15,620.2792,-178.6149139404297,626.2619,594.9102,15,16,0.08,32,64,32,32,12,add,1100
2024-07-17 06:01,159.45702,43.70833587646485,436.76822,242.21658,16,409.32144,-78.32918548583984,185.25385,247.4903,11,261.27808,12.987899780273438,186.15398,448.19736,14,8,0.05,32,256,32,32,4,add,1100
2024-07-17 04:02,295.65128,-46.726219177246094,488.711,343.46558,7,1397.3809,-257.2724304199219,2249.8206,2106.885,2,2106.885,-175.1832275390625,2249.8206,1397.3809,2,8,0.05,32,128,512,64,12,add,1100
2024-07-17 04:29,1461.3192,-487.962158203125,578.2214,1332.4325,10,16228.183,-8400.2021484375,58826.12,53107.957,1,1332.4325,-281.6338195800781,1461.3192,578.2214,10,8,0.18,32,128,512,64,8,add,1100
2024-07-17 04:55,119.07563,33.47439956665039,452.2758,228.59102,24,427.58673,-199.6895446777344,170.78615,245.03964,19,245.03964,-22.111045837402344,170.78615,427.58673,19,16,0.05,32,64,128,32,4,add,1100
2024-07-16 23:25,374.9174,-48.31515884399414,468.13333,395.503,7,449.93268,-162.1373748779297,405.01218,414.90973,2,545.65875,-15.859623908996582,561.1842,477.585,3,24,0.1,32,64,32,64,6,add,1100
2024-07-16 23:19,325.24573,-19.44451332092285,534.33636,376.3254,7,437.67636,-235.13461303710935,505.90198,492.9497,2,492.9497,-138.89907836914062,505.90198,437.67636,2,24,0.08,32,64,32,64,6,add,1100
2024-07-17 00:55,286.61987,-105.12779235839844,462.79382,329.69998,10,504.43765,-270.03875732421875,451.96805,463.06662,1,745.94727,4.906580924987793,761.00055,681.416,11,16,0.1,32,64,64,32,12,add,1100
2024-07-16 21:29,492.35605,-427.4267578125,543.4018,502.6635,11,427.0679,-140.41539001464844,249.57591,294.38358,9,294.38358,-39.454437255859375,249.57591,427.0679,9,24,0.18,32,64,32,32,4,add,1100
2024-07-17 05:43,394.2082,-211.30406188964844,470.14276,410.4315,10,393.37692,-129.73660278320312,258.28802,290.9639,6,269.9217,-18.557785034179688,221.3825,409.61823,9,24,0.08,32,64,128,32,4,add,1100
2024-07-17 03:29,193.4393,-31.203155517578125,443.71802,263.39297,9,447.53537,-67.60051727294922,326.91464,354.7192,4,263.39297,-35.395870208740234,193.4393,443.71802,9,24,0.05,32,64,64,64,2,add,1100
2024-07-16 22:22,406.04742,0.5553944110870361,569.6221,443.59738,14,446.0178,-284.7945861816406,205.2378,271.3951,13,271.3951,-29.5583610534668,205.2378,446.0178,13,16,0.05,32,128,256,32,6,add,1100
2024-07-16 22:04,188.28249,40.46839141845703,516.12775,285.60532,17,514.56866,-86.95403289794922,397.5601,423.68588,12,423.68588,2.680253028869629,397.5601,514.56866,12,8,0.1,32,64,32,64,12,add,1100
2024-07-17 03:03,247.65962,18.913238525390625,490.3345,311.94995,12,447.3614,-100.59493255615234,302.96692,337.05148,7,298.6234,-37.227664947509766,232.00256,478.6308,11,16,0.1,32,64,64,64,8,add,1100
2024-07-16 20:12,269.10153,10.49895477294922,491.59763,326.75327,8,470.1347,-223.53738403320312,483.66736,481.4218,3,326.75327,-7.347491264343262,269.10153,491.59763,8,16,0.05,32,128,128,64,4,add,1100
2024-07-16 21:20,255.80045,-69.80589294433594,502.5357,320.8683,8,646.34656,-2.108092784881592,929.98724,880.6359,3,427.41373,0.3558478951454162,403.04767,511.52435,7,24,0.1,32,64,32,32,8,add,1100
2024-07-17 00:09,2692.079,-1083.2137451171875,1753.6152,2532.0034,13,438.3146,-112.03243255615234,220.71756,279.0167,8,289.20505,-88.24614715576172,195.08464,515.97565,10,8,0.1,32,64,64,32,6,add,1100
2024-07-17 00:30,236.13533,22.498411178588867,483.46503,302.98804,15,419.6659,-284.5354919433594,249.28093,291.79315,10,319.41895,14.23961067199707,266.72037,472.2647,13,8,0.2,32,64,64,32,6,add,1100
2024-07-17 01:53,492.59232,-367.2942810058594,523.6124,498.71207,8,809.2681,-724.9443969726562,1043.1732,1000.32227,1,498.71207,-254.48892211914065,492.59232,523.6124,8,24,0.2,32,64,64,32,6,add,1100
2024-07-17 04:52,339.02783,-133.8952178955078,379.86917,347.85132,11,704.67065,-491.9992980957031,724.3469,720.6121,12,347.85132,-62.64347076416016,339.02783,379.86917,11,16,0.1,32,128,512,64,2,add,1100
2024-07-17 08:21,243.3169,-65.48551940917969,419.22125,287.7337,9,506.59915,-244.88787841796875,521.2912,518.3463,10,518.3463,-112.66041564941406,521.2912,506.59915,10,24,0.18,32,256,32,32,2,add,1100
2024-07-17 01:28,441.3859,-218.64279174804688,659.6737,492.9747,11,452.70166,-158.77932739257812,240.46216,295.80627,10,295.80627,-40.79229736328125,240.46216,452.70166,10,24,0.1,32,128,256,64,8,add,1100
2024-07-16 21:54,272.6066,-61.66090393066406,477.58862,324.2132,13,477.93716,-269.9895324707031,294.9249,339.72867,9,279.25546,7.485005378723144,214.68468,452.45807,12,8,0.08,32,64,32,64,8,add,1100
2024-07-16 23:13,478.04303,4.647307872772217,493.25494,481.66846,10,403.73654,-221.09930419921875,244.52962,283.98264,8,406.41913,-13.90066909790039,406.71317,403.7917,9,24,0.1,32,128,256,32,2,add,1100
2024-07-17 06:26,181.93053,-7.621706962585449,464.34012,264.53897,11,427.66022,-215.17123413085935,269.078,307.95987,6,279.0226,1.6781188249588013,227.23897,424.9586,8,8,0.15,32,256,32,32,2,add,1100
2024-07-17 02:53,113.61801,48.61237716674805,434.11188,219.35075,22,453.85364,-137.75950622558594,161.90623,250.02435,18,219.35075,18.75823402404785,113.61801,434.11188,22,16,0.08,32,64,64,64,6,add,1100
2024-07-17 00:52,407.8412,15.772692680358888,516.04517,432.1123,16,543.11163,-39.89577865600586,305.82455,366.4658,11,366.4658,17.306386947631836,305.82455,543.11163,11,16,0.1,32,64,64,32,6,add,1100
2024-07-17 09:02,158.80515,31.45787239074707,460.57117,250.27261,16,448.85138,-124.86663818359376,198.1608,268.4127,11,250.27261,6.421426296234131,158.80515,460.57117,16,8,0.1,32,256,32,64,12,add,1100
2024-07-17 02:10,190.07286,42.75431442260742,484.8907,275.44504,16,494.04318,-120.96958923339844,211.69096,291.62363,11,291.62363,-3.3256685733795166,211.69096,494.04318,11,8,0.08,32,64,64,64,12,add,1100
2024-07-16 23:01,228.8677,-101.52698516845705,418.16522,277.5933,8,459.1699,-4.090970039367676,369.16757,389.40237,3,277.5933,-72.51073455810547,228.8677,418.16522,8,16,0.2,32,64,32,64,2,add,1100
2024-07-17 00:31,255.17357,-44.824127197265625,522.7192,326.65192,8,706.13055,-167.5883026123047,1229.9792,1144.5243,3,475.76944,-14.744315147399902,441.20865,593.1785,7,16,0.05,32,128,256,64,8,add,1100
2024-07-17 02:59,305.7917,-27.384708404541016,411.32166,330.32855,11,591.0923,-53.14217376708984,559.7897,566.4639,12,330.32855,-11.900023460388184,305.7917,411.32166,11,16,0.15,32,128,512,32,8,add,1100
2024-07-16 21:15,217.93983,-58.93570327758789,428.32483,273.5537,7,388.08514,-86.88943481445312,334.89822,346.5362,3,275.9789,-40.787357330322266,209.35237,453.09027,8,24,0.1,32,64,32,32,2,add,1100
2024-07-16 21:42,233.76021,-18.37287139892578,528.38293,315.52252,11,561.04767,-66.18124389648438,453.98004,477.59442,1,315.52252,-73.52803039550781,233.76021,528.38293,11,8,0.05,32,64,32,64,4,add,1100
2024-07-17 01:12,292.37546,8.756577491760254,432.22302,326.16772,9,432.22302,-1.063759446144104,292.37546,326.16772,9,326.16772,16.952110290527344,292.37546,432.22302,9,16,0.2,32,64,64,32,4,add,1100
2024-07-17 00:14,248.64215,5.457712173461914,447.60144,299.76404,13,405.36194,-96.49195098876952,242.76482,283.6694,11,283.6694,-25.68952369689941,242.76482,405.36194,11,8,0.15,32,64,64,32,4,add,1100
2024-07-16 23:22,339.54422,12.040975570678713,571.72644,397.47992,7,924.2746,-333.4525756835937,1894.0592,1743.1649,2,1743.1649,-242.58627319335935,1894.0592,924.2746,2,24,0.08,32,64,32,64,12,add,1100
2024-07-17 06:05,389.08844,-118.62435150146484,522.5852,419.8164,9,522.5852,-30.098827362060547,389.08844,419.8164,9,419.8164,-51.477989196777344,389.08844,522.5852,9,24,0.18,32,64,128,32,12,add,1100
2024-07-17 05:49,278.52155,-104.49105072021484,424.5731,313.41898,8,447.58994,-69.64411163330078,340.37732,365.2036,9,365.2036,-1.4141627550125122,340.37732,447.58994,9,24,0.18,32,128,512,64,6,add,1100
2024-07-16 20:09,230.69112,-44.686561584472656,416.51556,278.82135,10,416.51556,-62.0771598815918,230.69112,278.82135,10,278.82135,-18.830217361450195,230.69112,416.51556,10,8,0.2,32,128,128,64,8,add,1100
2024-07-17 01:59,190.42107,9.101555824279783,458.47098,266.85583,13,448.43427,-233.9275360107422,230.9837,288.2443,8,282.48288,-10.807417869567873,213.11143,465.26556,11,8,0.05,32,64,64,64,4,add,1100
2024-07-17 08:32,335.70337,-277.57281494140625,477.08875,368.1844,12,413.49554,-100.28448486328124,217.55858,269.13434,10,269.13434,-19.51547622680664,217.55858,413.49554,10,24,0.2,32,256,32,32,6,add,1100
2024-07-17 00:39,223.18878,-12.892123222351074,438.39905,279.82416,17,445.79135,-172.527587890625,291.82422,328.7367,12,279.82416,-23.84392547607422,223.18878,438.39905,17,16,0.05,32,64,64,32,8,add,1100
2024-07-16 21:51,228.03789,17.65825653076172,497.5764,302.12357,12,521.1522,-230.54275512695312,411.8256,436.01617,1,302.12357,2.3815267086029053,228.03789,497.5764,12,8,0.08,32,64,32,64,4,add,1100
2024-07-17 05:18,329.24274,13.01801586151123,479.31903,365.0449,9,596.86755,-526.6297607421875,1672.7546,1519.5018,12,1519.5018,-319.01080322265625,1672.7546,596.86755,12,16,0.2,32,128,512,64,12,add,1100
2024-07-16 22:17,410.75824,-47.235107421875,439.69473,417.22888,8,4553.4907,-4136.02490234375,8379.801,7765.715,1,417.22888,-25.60626792907715,410.75824,439.69473,8,8,0.2,32,128,256,32,12,add,1100
2024-07-17 03:43,290.8535,-182.18930053710935,434.82843,324.60422,10,702.4495,-397.5292053222656,906.4987,869.3292,11,869.3292,-111.958984375,906.4987,702.4495,11,24,0.1,32,64,64,64,6,add,1100
2024-07-17 02:34,334.842,-170.7908172607422,439.38956,358.2887,10,425.69806,-200.65675354003903,231.7179,281.82556,9,358.2887,-128.37518310546875,334.842,439.38956,10,8,0.2,32,64,64,64,2,add,1100
2024-07-17 06:50,261.83646,34.6483154296875,536.9354,336.07153,16,481.42984,-64.57084655761719,318.90485,357.79172,11,357.79172,6.583364963531494,318.90485,481.42984,11,8,0.18,32,64,128,64,12,add,1100
2024-07-16 22:43,22659.266,-2389.1904296875,12672.046,21038.123,16,450.1492,-173.88819885253906,208.74187,275.09796,15,21038.123,-1343.1624755859375,22659.266,12672.046,16,16,0.15,32,128,256,32,8,add,1100
2024-07-16 20:28,198.38336,20.495275497436523,483.5032,280.412,13,461.11362,-151.8685302734375,259.17548,310.82098,8,310.82098,-42.39452362060547,259.17548,461.11362,8,16,0.1,32,128,128,64,6,add,1100
2024-07-17 08:03,288.85764,-85.15505981445312,449.87262,327.6838,13,403.95337,-188.1597442626953,224.11552,270.07574,10,287.76233,9.270244598388672,235.5421,436.19916,11,24,0.1,32,256,32,32,2,add,1100
2024-07-17 03:58,201.76317,-10.565808296203612,456.2903,272.87192,9,554.4553,-24.188255310058597,401.01004,436.30215,10,436.30215,9.950928688049316,401.01004,554.4553,10,24,0.18,32,64,64,64,12,add,1100
2024-07-16 21:37,248.97098,-91.24391174316406,434.4247,296.0733,8,420.32474,-124.6357879638672,414.54828,416.2902,3,296.0733,-84.50192260742188,248.97098,434.4247,8,8,0.05,32,128,256,32,4,add,1100
2024-07-17 05:04,356.42535,-260.8822326660156,551.711,402.95135,10,447.0947,-302.9144897460937,257.0002,304.88965,9,304.88965,-36.074249267578125,257.0002,447.0947,9,16,0.08,32,64,128,32,6,add,1100
2024-07-17 00:28,9850.664,-3258.78271484375,753.49274,8815.729,12,406.67606,-166.6185302734375,219.48393,268.26892,8,256.1171,-7.143205642700195,189.96907,426.21924,11,16,0.05,32,128,256,64,4,add,1100
2024-07-16 20:07,219.20917,-18.892879486083984,437.93307,277.818,13,449.84778,-120.79507446289062,258.8903,307.20383,8,298.4325,-53.90727996826172,250.78973,438.85168,12,8,0.2,32,128,128,64,6,add,1100
2024-07-17 06:46,1330.9563,-248.7322998046875,1391.3059,1342.8668,12,381.29077,-100.37458038330078,230.69044,268.2861,11,1342.8668,-303.35223388671875,1330.9563,1391.3059,12,8,0.18,32,64,128,64,4,add,1100
2024-07-16 20:46,318.88257,-21.979589462280277,487.5268,359.82132,9,456.85825,-188.51058959960935,410.24872,420.50766,5,359.82132,-15.988080978393556,318.88257,487.5268,9,16,0.18,32,64,32,32,2,add,1100
2024-07-16 22:50,495.503,-17.610076904296875,476.83026,492.39014,8,536.01483,-536.7308349609375,431.25546,453.9776,9,471.91394,-116.37196350097656,458.1563,523.80164,10,16,0.18,32,128,256,32,8,add,1100
2024-07-16 22:00,6342.0757,-5285.451171875,6167.298,6306.687,15,425.419,-39.55222702026367,228.90839,280.44818,13,6306.687,-4309.7978515625,6342.0757,6167.298,15,8,0.15,32,128,256,32,4,add,1100
2024-07-17 02:43,197.87457,-25.24662208557129,471.59207,275.18567,13,449.5615,-160.72406005859375,236.82419,292.6659,8,275.18567,-43.693546295166016,197.87457,471.59207,13,16,0.05,32,64,64,64,4,add,1100
2024-07-16 21:09,317.66232,-204.2220916748047,423.0041,341.48724,10,404.7359,-77.95622253417969,297.79602,322.61716,6,341.48724,-140.17027282714844,317.66232,423.0041,10,24,0.1,32,128,128,64,2,add,1100
2024-07-17 05:57,332.0485,-197.6201019287109,447.6889,358.5779,9,681.9684,11.99331760406494,761.0565,745.98456,10,745.98456,4.946651935577393,761.0565,681.9684,10,24,0.2,32,128,512,64,8,add,1100
2024-07-16 21:03,344.6571,-26.50970458984375,541.80835,392.68494,10,457.80295,-99.2437515258789,272.93854,319.14722,8,319.14722,-27.027517318725582,272.93854,457.80295,8,24,0.08,32,128,128,64,4,add,1100
2024-07-17 06:43,260.4869,-72.19762420654297,449.51877,308.44296,13,449.51877,-169.61611938476562,260.4869,308.44296,13,289.33002,-1.429215431213379,228.95418,455.5014,11,8,0.18,32,256,32,32,12,add,1100
2024-07-17 05:10,948.8052,-1286.0699462890625,1297.8469,1027.8638,10,450.43988,-136.7892608642578,413.3062,421.3509,8,1027.8638,-894.6150512695312,948.8052,1297.8469,10,16,0.18,32,128,512,64,8,add,1100
2024-07-16 21:57,174.78519,-36.37456893920898,458.80554,258.0618,13,438.19833,-132.4261932373047,270.3238,311.92523,8,271.74814,-22.0801944732666,202.45667,452.0292,10,8,0.1,32,64,32,64,2,add,1100
2024-07-17 04:18,276.24094,-29.333663940429688,438.39053,315.96732,7,578.7672,-275.84234619140625,699.2634,677.12994,2,677.12994,-153.815185546875,699.2634,578.7672,2,8,0.08,32,64,128,32,8,add,1100
2024-07-17 04:44,4159.332,-875.4995727539062,4787.5986,4289.6143,11,4787.5986,-2265.126708984375,4159.332,4289.6143,11,4289.6143,-932.6053466796876,4159.332,4787.5986,11,16,0.05,32,128,512,64,12,add,1100
2024-07-17 02:56,442.7071,-179.4423828125,484.58075,451.5358,11,419.53912,-222.6246795654297,249.25468,291.84595,9,286.68866,-35.28557586669922,241.46935,418.86508,10,16,0.15,32,128,512,32,4,add,1100
2024-07-16 19:30,277.9768,-10.579977989196776,451.7008,320.8201,7,471.07596,-220.32408142089844,357.27036,382.9991,1,320.8201,-3.326240539550781,277.9768,451.7008,7,8,0.05,32,128,128,64,8,add,1100
2024-07-16 22:39,728.1278,-341.8996276855469,1026.4185,797.69073,7,1233.6116,-259.686767578125,2172.917,2019.7422,2,2019.7422,-195.1396026611328,2172.917,1233.6116,2,16,0.08,32,64,32,64,12,add,1100
2024-07-17 01:21,251.7928,3.110683917999268,358.55127,277.78326,12,350.49146,-160.16905212402344,173.37732,220.86548,11,277.78326,15.043505668640137,251.7928,358.55127,12,24,0.05,32,64,64,32,6,add,1100
2024-07-16 21:28,237.89453,-98.6571044921875,418.15366,283.94156,7,403.8629,-87.4150390625,377.17053,383.10602,2,356.041,-42.56988525390625,336.26956,424.18805,4,24,0.18,32,64,32,32,2,add,1100
2024-07-16 21:59,269.27988,-45.369285583496094,425.69592,307.63217,11,425.69592,-58.02540969848633,269.27988,307.63217,11,307.63217,-17.37082290649414,269.27988,425.69592,11,8,0.15,32,128,256,32,2,add,1100
2024-07-17 04:46,524.7182,-9.58548641204834,540.18274,528.31885,11,433.61407,-77.84681701660156,254.79568,300.06296,10,300.06296,-16.36894989013672,254.79568,433.61407,10,16,0.08,32,128,512,64,4,add,1100
2024-07-16 20:22,563.37317,18.277137756347656,756.1906,606.8924,14,452.51117,-161.45925903320312,210.15616,276.82443,9,339.6471,-57.34587097167969,225.66592,611.7722,11,16,0.08,32,128,128,64,8,add,1100
2024-07-17 06:37,279.33102,-64.34618377685547,423.46967,314.11972,9,429.3931,-189.47276306152344,301.8134,331.6891,7,350.81516,-0.2200648784637451,317.0504,460.1141,10,8,0.15,32,64,128,64,2,add,1100
2024-07-16 21:40,173.4316,-5.292924880981445,495.8321,271.00467,15,490.09976,-223.12977600097656,331.1045,368.6997,10,368.6997,-63.22817993164063,331.1045,490.09976,10,8,0.05,32,128,256,32,8,add,1100
2024-07-16 22:00,262.62183,-138.5613555908203,451.72183,309.88022,13,482.81198,-351.62353515625,362.4464,389.6309,1,272.62488,15.985031127929688,215.02219,429.94873,8,8,0.1,32,64,32,64,6,add,1100
2024-07-17 05:24,469.78104,-36.71892547607422,560.90436,489.7374,7,1621.6848,-565.7133178710938,3245.718,2991.2021,2,2991.2021,-425.3134765625,3245.718,1621.6848,2,24,0.05,32,128,512,64,12,add,1100
2024-07-16 23:07,304.74213,-169.8333740234375,435.4536,334.96548,9,425.74088,-323.7478332519531,263.79834,303.12488,8,334.96548,-125.3427963256836,304.74213,435.4536,9,24,0.08,32,128,256,32,2,add,1100
2024-07-17 02:05,230.04797,11.34276294708252,454.8946,289.88788,13,397.47314,-129.1078338623047,222.83035,267.6538,8,276.06973,-6.007929801940918,218.93515,433.33838,9,8,0.08,32,64,64,64,2,add,1100
2024-07-17 05:35,2250.156,-184.6902008056641,998.69904,2061.0217,11,405.50058,-118.93660736083984,231.19557,275.48236,10,2061.0217,-83.87323760986328,2250.156,998.69904,11,24,0.1,32,128,512,64,4,add,1100
2024-07-17 07:53,232.0688,5.174057960510254,474.63177,297.1787,10,490.941,-289.1309509277344,243.54549,309.2824,9,309.2824,-62.33759307861328,243.54549,490.941,9,24,0.08,32,64,128,64,8,add,1100
2024-07-17 02:25,297.2716,28.129230499267575,508.1296,350.46875,12,497.3112,-30.84417533874512,186.50499,278.7171,11,278.7171,26.43400764465332,186.50499,497.3112,11,8,0.15,32,64,64,64,12,add,1100
2024-07-17 07:06,220.60173,-90.1568832397461,418.13562,271.9228,14,428.69965,-268.2597045898437,199.06174,262.23056,9,244.58228,-5.929940223693848,163.6377,435.97763,13,16,0.08,32,256,32,32,6,add,1100
2024-07-17 03:41,762.97815,-156.44717407226562,644.9795,740.59485,12,3379.6228,-3571.1962890625,2421.7043,2644.621,1,740.59485,-136.4141387939453,762.97815,644.9795,12,24,0.15,32,128,512,32,6,add,1100
2024-07-16 23:00,300.41428,-126.18433380126952,421.6675,328.4557,11,397.85123,-58.91264724731445,298.0885,321.0208,6,275.70657,-26.297182083129883,230.36153,407.2569,10,24,0.05,32,128,256,32,2,add,1100
2024-07-17 07:00,123.88259,46.11864471435547,441.1424,227.07253,21,480.7968,-306.61395263671875,304.81583,347.04962,16,227.07253,22.94607162475586,123.88259,441.1424,21,16,0.05,32,256,32,32,12,add,1100
2024-07-17 04:00,269.1515,-9.807513236999512,512.0685,332.9072,10,502.50043,-423.26220703125,400.17606,422.69962,1,306.6737,7.324328899383545,224.59373,516.1412,9,8,0.05,32,128,512,64,6,add,1100
2024-07-17 02:58,212.22841,-29.295360565185547,424.48886,269.105,9,435.70303,-311.67999267578125,290.62424,324.85904,4,288.00137,-7.018711566925049,248.62453,406.8436,6,16,0.1,32,64,64,64,2,add,1100
