exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,v_splt,y_ord,d,hd,ld,tok_d,time_d,pos_d,lyrs,n_heads,conv_d,tok_kern,feat_kern,norm_typ,skp_mod,use_pos_enc,seq_len,mlp_norm,ep,bs,lr,dp,w_decay
2024-08-24 17:40,14494.822174594374,84.05292510986328,78795.97948198138,27.80430221557617,70010.1200352091,29.112041473388672,22,94479.46722571355,-31.490135192871094,83479.9835856062,-2.631056308746338,88081.11397004401,-22.54818725585937,1,72908.08258418184,31.57344436645508,25414.388044989948,69.92215728759766,82955.03337316465,23.807758331298828,15,0.2,1.44,224,140,256,8,16,32,4,4,256,11,7,layer,none,True,8,True,50,1024,0.0012,0.16,0.0001
2024-08-24 17:21,19617.71509017274,75.86162567138672,77460.20132444904,32.070892333984375,72096.67781421561,25.064706802368164,18,92909.03831195252,-26.48611068725586,82814.0265401376,1.5576303005218506,86288.87389503507,-17.399669647216797,1,70043.92391413712,28.126066207885746,17012.085357859087,79.73140716552734,77668.69299532144,29.521095275878903,19,0.05,1.44,160,156,256,8,16,32,5,4,192,9,7,layer,none,True,8,True,50,1024,0.0022,0.16,0.0001
2024-08-25 01:21,10236.336634235153,86.84404754638672,69311.1592453214,35.546661376953125,72211.34433883826,24.739282608032227,31,68672.04528989029,35.958255767822266,22245.33236372067,74.72491455078125,70185.5235017785,26.52709579467773,18,72276.73447045093,22.67957305908203,11007.993759404762,85.88475799560547,69257.47086345866,32.83534240722656,28,0.2,1.44,160,136,320,8,16,32,5,4,256,9,11,batch,none,True,8,True,50,1024,0.0012,0.16,0.0001
2024-08-25 02:25,10858.13218517124,87.16567993164062,77336.06175039355,42.25433349609375,75091.56004694244,32.74351501464844,32,87971.38820802413,37.36408996582031,33123.71029208075,57.15620422363281,82588.59419616853,34.01381301879883,21,71592.8568904237,18.58948516845703,36942.2499586537,47.47263717651367,75750.23461808587,23.92162132263184,17,0.05,1.44,128,112,320,8,16,32,7,4,256,11,7,batch,none,True,8,True,50,1024,0.0024,0.16,0.0001
2024-08-24 16:50,34654.88666096568,61.44819259643555,89832.69747227433,19.769309997558597,75777.74282189478,28.848344802856445,18,93716.45361462505,-29.1142578125,83139.78804243096,-0.637209415435791,87212.68610423461,-20.10354995727539,1,75777.74282189478,28.848344802856445,34654.88666096568,61.44819259643555,89832.69747227433,19.769309997558597,18,0.05,1.44,192,148,192,8,16,32,6,4,256,9,11,batch,none,True,8,True,50,1024,0.0022,0.16,0.0001
2024-08-24 17:07,10158.236099159509,88.12298583984375,75145.31532547882,24.708282470703125,77316.1628686143,12.966465950012209,33,77697.91228393116,27.194726943969727,25817.48064775122,76.66867065429688,77048.68219858379,29.26068878173828,19,71615.12359091292,29.660356521606445,20276.99998713278,78.43758392333984,71518.13571034341,32.150997161865234,18,0.05,1.44,160,164,192,8,16,32,6,4,192,9,7,layer,none,True,8,True,50,1024,0.0016,0.16,0.0001
2024-08-25 00:49,13404.825674045109,84.79757690429688,70740.20165261086,36.33614349365234,71822.68298475102,28.62538719177246,37,71348.8838838749,38.46166610717773,14291.319447010686,83.44811248779297,72242.68286363364,30.557662963867188,22,70695.34877163381,18.200801849365234,19171.10383901293,77.29074096679688,71683.83058068644,27.893049240112305,21,0.05,1.44,224,100,256,8,16,32,6,4,192,9,7,layer,none,True,8,True,50,1024,0.0023,0.16,0.0001
2024-08-25 00:55,15804.614397077175,80.76243591308594,77505.46580572975,26.361316680908203,71272.17722233779,28.693115234375,20,95194.05954887916,-33.63381576538086,83823.32160065434,-4.437804222106934,88890.83277726862,-24.754070281982425,1,71122.74933644345,23.60712242126465,23251.20719688725,72.46446228027344,80067.70188205129,24.642765045166016,16,0.2,1.44,192,184,320,8,16,32,5,4,192,9,7,layer,none,True,8,True,50,1024,0.001,0.16,0.0001
2024-08-24 22:37,8615.578828516938,89.48345947265625,77145.60693413099,27.03428840637207,68231.74205622388,18.390888214111328,41,76388.9883124038,25.281869888305664,12139.932583309072,84.64674377441406,69329.07380403126,19.93556022644043,27,67080.58885916029,25.896089553833008,13037.77090381383,82.37261962890625,74862.37492595126,31.30694007873535,32,0.2,1.44,96,124,192,8,16,32,6,4,256,9,7,layer,none,True,8,True,50,1024,0.0014,0.16,0.0001
2024-08-25 00:14,17194.34322217058,82.13984680175781,81733.11497570804,35.505271911621094,71757.8710547567,21.891998291015625,21,83616.56807087355,-5.410873889923096,60753.722481016746,45.0460090637207,81429.28624681896,-11.989986419677734,9,70454.81062074727,30.231904983520508,20109.30083695365,78.10224914550781,84097.75564997683,33.77681350708008,23,0.2,1.44,160,96,384,8,16,32,5,4,256,9,11,batch,none,True,8,True,50,1024,0.0021,0.16,0.0001
2024-08-25 01:01,22305.11966840324,75.39379119873047,82115.81318732786,35.09798049926758,80901.19618242611,40.02897644042969,21,94023.926670082,-30.08314323425293,83273.36334954928,-1.4492154121398926,87563.14271255756,-21.10059356689453,1,87563.14271255756,-21.10059356689453,83273.36334954928,-1.4492154121398926,94023.926670082,-30.08314323425293,1,0.2,1.44,192,140,384,8,16,32,7,4,192,9,11,layer,none,True,8,True,50,1024,0.0021,0.16,0.0001
2024-08-25 00:53,18442.61517237894,79.24441528320312,77644.01124785922,27.064889907836918,75622.64426150912,25.83853530883789,20,94188.64771634409,-30.59586334228516,83346.9090570818,-1.879751682281494,87750.6068810211,-21.627975463867188,1,75622.64426150912,25.83853530883789,18442.61517237894,79.24441528320312,77644.01124785922,27.064889907836918,20,0.05,1.44,160,152,256,8,16,32,6,4,256,9,11,layer,none,True,8,True,50,1024,0.0017,0.16,0.0001
